ModelID,ModelType,ArenaScore,ServerID,ModelTypeName,ModelInstanceID,CostPerToken
1425,1,0.658,Server2_194,ChatGPT,model_Server2_194_1425,0.0015
1426,1,0.653,Server2_185,ChatGPT,model_Server2_185_1426,0.0015
1427,1,0.653,Server2_180,ChatGPT,model_Server2_180_1427,0.0015
1428,1,0.653,Server2_180,ChatGPT,model_Server2_180_1428,0.0015
1429,1,0.652,Server2_167,ChatGPT,model_Server2_167_1429,0.0015
1430,1,0.65,Server2_177,ChatGPT,model_Server2_177_1430,0.0015
1431,1,0.645,Server2_193,ChatGPT,model_Server2_193_1431,0.0015
1432,1,0.644,Server2_185,ChatGPT,model_Server2_185_1432,0.0015
1433,1,0.641,Server2_186,ChatGPT,model_Server2_186_1433,0.0015
1434,1,0.641,Server2_179,ChatGPT,model_Server2_179_1434,0.0015
1435,1,0.638,Server2_157,ChatGPT,model_Server2_157_1435,0.0015
1436,1,0.638,Server2_198,ChatGPT,model_Server2_198_1436,0.0015
1437,1,0.634,Server2_183,ChatGPT,model_Server2_183_1437,0.0015
1438,1,0.634,Server2_156,ChatGPT,model_Server2_156_1438,0.0015
1439,1,0.628,Server2_180,ChatGPT,model_Server2_180_1439,0.0015
1440,1,0.623,Server2_165,ChatGPT,model_Server2_165_1440,0.0015
1441,1,0.614,Server2_187,ChatGPT,model_Server2_187_1441,0.0015
1442,1,0.611,Server2_160,ChatGPT,model_Server2_160_1442,0.0015
1443,1,0.609,Server2_185,ChatGPT,model_Server2_185_1443,0.0015
1444,1,0.606,Server2_160,ChatGPT,model_Server2_160_1444,0.0015
1445,1,0.605,Server2_179,ChatGPT,model_Server2_179_1445,0.0015
1446,1,0.603,Server2_177,ChatGPT,model_Server2_177_1446,0.0015
1447,1,0.598,Server2_165,ChatGPT,model_Server2_165_1447,0.0015
1448,1,0.595,Server2_165,ChatGPT,model_Server2_165_1448,0.0015
1449,1,0.594,Server2_155,ChatGPT,model_Server2_155_1449,0.0015
1450,1,0.594,Server2_160,ChatGPT,model_Server2_160_1450,0.0015
1451,1,0.592,Server2_200,ChatGPT,model_Server2_200_1451,0.0015
1452,1,0.589,Server2_179,ChatGPT,model_Server2_179_1452,0.0015
1453,1,0.589,Server2_168,ChatGPT,model_Server2_168_1453,0.0015
1454,1,0.569,Server2_185,ChatGPT,model_Server2_185_1454,0.0015
1455,1,0.566,Server2_170,ChatGPT,model_Server2_170_1455,0.0015
1456,1,0.559,Server2_185,ChatGPT,model_Server2_185_1456,0.0015
1457,1,0.559,Server2_180,ChatGPT,model_Server2_180_1457,0.0015
1458,1,0.558,Server2_173,ChatGPT,model_Server2_173_1458,0.0015
1459,1,0.553,Server2_183,ChatGPT,model_Server2_183_1459,0.0015
1460,1,0.552,Server2_181,ChatGPT,model_Server2_181_1460,0.0015
1461,1,0.547,Server2_164,ChatGPT,model_Server2_164_1461,0.0015
1462,1,0.547,Server2_170,ChatGPT,model_Server2_170_1462,0.0015
1463,1,0.545,Server2_196,ChatGPT,model_Server2_196_1463,0.0015
1464,1,0.545,Server2_173,ChatGPT,model_Server2_173_1464,0.0015
1465,1,0.544,Server2_155,ChatGPT,model_Server2_155_1465,0.0015
1466,1,0.544,Server2_176,ChatGPT,model_Server2_176_1466,0.0015
1467,1,0.539,Server2_171,ChatGPT,model_Server2_171_1467,0.0015
1468,1,0.536,Server2_183,ChatGPT,model_Server2_183_1468,0.0015
1469,1,0.519,Server2_185,ChatGPT,model_Server2_185_1469,0.0015
1470,1,0.513,Server2_156,ChatGPT,model_Server2_156_1470,0.0015
1471,1,0.509,Server2_177,ChatGPT,model_Server2_177_1471,0.0015
1472,1,0.506,Server2_192,ChatGPT,model_Server2_192_1472,0.0015
1473,1,0.5,Server2_193,ChatGPT,model_Server2_193_1473,0.0015
1474,1,0.5,Server2_165,ChatGPT,model_Server2_165_1474,0.0015
1475,1,0.492,Server2_179,ChatGPT,model_Server2_179_1475,0.0015
1476,1,0.488,Server2_158,ChatGPT,model_Server2_158_1476,0.0015
1477,1,0.488,Server2_196,ChatGPT,model_Server2_196_1477,0.0015
1478,1,0.484,Server2_180,ChatGPT,model_Server2_180_1478,0.0015
1479,1,0.48,Server2_156,ChatGPT,model_Server2_156_1479,0.0015
1480,1,0.48,Server2_185,ChatGPT,model_Server2_185_1480,0.0015
1481,1,0.475,Server2_163,ChatGPT,model_Server2_163_1481,0.0015
1482,1,0.475,Server2_160,ChatGPT,model_Server2_160_1482,0.0015
1483,1,0.473,Server2_154,ChatGPT,model_Server2_154_1483,0.0015
1484,1,0.469,Server2_193,ChatGPT,model_Server2_193_1484,0.0015
1485,1,0.459,Server2_196,ChatGPT,model_Server2_196_1485,0.0015
1486,1,0.459,Server2_173,ChatGPT,model_Server2_173_1486,0.0015
1487,1,0.456,Server2_177,ChatGPT,model_Server2_177_1487,0.0015
1488,1,0.456,Server2_165,ChatGPT,model_Server2_165_1488,0.0015
1489,1,0.455,Server2_177,ChatGPT,model_Server2_177_1489,0.0015
1490,1,0.452,Server2_199,ChatGPT,model_Server2_199_1490,0.0015
1491,1,0.445,Server2_170,ChatGPT,model_Server2_170_1491,0.0015
1492,1,0.445,Server2_198,ChatGPT,model_Server2_198_1492,0.0015
1493,1,0.439,Server2_173,ChatGPT,model_Server2_173_1493,0.0015
1494,1,0.434,Server2_170,ChatGPT,model_Server2_170_1494,0.0015
1495,1,0.433,Server2_183,ChatGPT,model_Server2_183_1495,0.0015
1496,1,0.43,Server2_180,ChatGPT,model_Server2_180_1496,0.0015
1497,1,0.43,Server2_183,ChatGPT,model_Server2_183_1497,0.0015
1498,1,0.427,Server2_165,ChatGPT,model_Server2_165_1498,0.0015
1499,1,0.425,Server2_197,ChatGPT,model_Server2_197_1499,0.0015
1500,1,0.423,Server2_185,ChatGPT,model_Server2_185_1500,0.0015
1501,1,0.42,Server2_155,ChatGPT,model_Server2_155_1501,0.0015
1502,1,0.417,Server2_177,ChatGPT,model_Server2_177_1502,0.0015
1503,1,0.413,Server2_185,ChatGPT,model_Server2_185_1503,0.0015
1504,1,0.413,Server2_189,ChatGPT,model_Server2_189_1504,0.0015
1505,1,0.411,Server2_195,ChatGPT,model_Server2_195_1505,0.0015
1506,1,0.406,Server2_196,ChatGPT,model_Server2_196_1506,0.0015
1507,1,0.398,Server2_160,ChatGPT,model_Server2_160_1507,0.0015
1508,1,0.397,Server2_177,ChatGPT,model_Server2_177_1508,0.0015
1509,1,0.388,Server2_199,ChatGPT,model_Server2_199_1509,0.0015
1510,1,0.384,Server2_198,ChatGPT,model_Server2_198_1510,0.0015
1511,1,0.381,Server2_173,ChatGPT,model_Server2_173_1511,0.0015
1512,1,0.38,Server2_159,ChatGPT,model_Server2_159_1512,0.0015
1513,1,0.38,Server2_161,ChatGPT,model_Server2_161_1513,0.0015
1514,1,0.378,Server2_156,ChatGPT,model_Server2_156_1514,0.0015
1515,1,0.372,Server2_199,ChatGPT,model_Server2_199_1515,0.0015
1516,1,0.372,Server2_170,ChatGPT,model_Server2_170_1516,0.0015
1517,1,0.372,Server2_160,ChatGPT,model_Server2_160_1517,0.0015
1518,1,0.369,Server2_162,ChatGPT,model_Server2_162_1518,0.0015
1519,1,0.367,Server2_156,ChatGPT,model_Server2_156_1519,0.0015
1520,1,0.366,Server2_170,ChatGPT,model_Server2_170_1520,0.0015
1521,1,0.347,Server2_183,ChatGPT,model_Server2_183_1521,0.0015
1522,1,0.341,Server2_190,ChatGPT,model_Server2_190_1522,0.0015
1523,1,0.338,Server2_177,ChatGPT,model_Server2_177_1523,0.0015
1524,1,0.327,Server2_198,ChatGPT,model_Server2_198_1524,0.0015
1525,1,0.322,Server2_177,ChatGPT,model_Server2_177_1525,0.0015
1526,1,0.319,Server2_180,ChatGPT,model_Server2_180_1526,0.0015
1527,1,0.297,Server2_185,ChatGPT,model_Server2_185_1527,0.0015
1528,1,0.295,Server2_183,ChatGPT,model_Server2_183_1528,0.0015
1529,1,0.259,Server2_179,ChatGPT,model_Server2_179_1529,0.0015
1530,1,0.244,Server2_180,ChatGPT,model_Server2_180_1530,0.0015
1531,1,0.208,Server2_155,ChatGPT,model_Server2_155_1531,0.0015
1532,1,0.202,Server2_175,ChatGPT,model_Server2_175_1532,0.0015
1533,1,0.195,Server2_151,ChatGPT,model_Server2_151_1533,0.0015
1534,1,0.192,Server2_170,ChatGPT,model_Server2_170_1534,0.0015
1535,1,0.159,Server2_180,ChatGPT,model_Server2_180_1535,0.0015
1536,1,0.147,Server2_199,ChatGPT,model_Server2_199_1536,0.0015
1537,1,0.125,Server2_185,ChatGPT,model_Server2_185_1537,0.0015
1538,1,0.108,Server2_164,ChatGPT,model_Server2_164_1538,0.0015
1539,1,0.064,Server2_179,ChatGPT,model_Server2_179_1539,0.0015
1540,1,0.036,Server2_200,ChatGPT,model_Server2_200_1540,0.0015
1541,1,0.0,Server2_165,ChatGPT,model_Server2_165_1541,0.0015
1542,2,0.865,Server2_183,GPT-4,model_Server2_183_1542,0.03
1543,2,0.835,Server2_185,GPT-4,model_Server2_185_1543,0.03
1544,2,0.83,Server2_198,GPT-4,model_Server2_198_1544,0.03
1545,2,0.828,Server2_165,GPT-4,model_Server2_165_1545,0.03
1546,2,0.813,Server2_193,GPT-4,model_Server2_193_1546,0.03
1547,2,0.775,Server2_165,GPT-4,model_Server2_165_1547,0.03
1548,2,0.754,Server2_155,GPT-4,model_Server2_155_1548,0.03
1549,2,0.718,Server2_185,GPT-4,model_Server2_185_1549,0.03
1550,2,0.691,Server2_196,GPT-4,model_Server2_196_1550,0.03
1551,2,0.656,Server2_198,GPT-4,model_Server2_198_1551,0.03
1552,2,0.599,Server2_173,GPT-4,model_Server2_173_1552,0.03
1553,2,0.416,Server2_162,GPT-4,model_Server2_162_1553,0.03
1554,2,0.41,Server2_156,GPT-4,model_Server2_156_1554,0.03
1555,2,0.131,Server2_173,GPT-4,model_Server2_173_1555,0.03
1556,2,0.103,Server2_199,GPT-4,model_Server2_199_1556,0.03
1557,2,0.891,Server2_185,GPT-4,model_Server2_185_1557,0.03
1558,2,0.871,Server2_160,GPT-4,model_Server2_160_1558,0.03
1559,2,0.821,Server2_155,GPT-4,model_Server2_155_1559,0.03
1560,2,0.812,Server2_160,GPT-4,model_Server2_160_1560,0.03
1561,2,0.762,Server2_193,GPT-4,model_Server2_193_1561,0.03
1562,2,0.658,Server2_162,GPT-4,model_Server2_162_1562,0.03
1563,2,0.624,Server2_194,GPT-4,model_Server2_194_1563,0.03
1564,2,0.595,Server2_179,GPT-4,model_Server2_179_1564,0.03
1565,2,0.594,Server2_179,GPT-4,model_Server2_179_1565,0.03
1566,2,0.576,Server2_180,GPT-4,model_Server2_180_1566,0.03
1567,2,0.574,Server2_160,GPT-4,model_Server2_160_1567,0.03
1568,2,0.417,Server2_183,GPT-4,model_Server2_183_1568,0.03
1569,2,0.39,Server2_165,GPT-4,model_Server2_165_1569,0.03
1570,2,0.247,Server2_165,GPT-4,model_Server2_165_1570,0.03
1571,2,0.067,Server2_177,GPT-4,model_Server2_177_1571,0.03
1572,3,0.417,Server2_194,GPT-4v,model_Server2_194_1572,0.06
1573,3,0.417,Server2_194,GPT-4v,model_Server2_194_1573,0.06
1574,3,0.615,Server2_194,GPT-4v,model_Server2_194_1574,0.06
1575,3,0.739,Server2_199,GPT-4v,model_Server2_199_1575,0.06
1576,3,0.835,Server2_194,GPT-4v,model_Server2_194_1576,0.06
1577,3,0.759,Server2_199,GPT-4v,model_Server2_199_1577,0.06
1578,1,0.623,Server2_175,ChatGPT,model_Server2_175_1578,0.0015
1579,1,0.566,Server2_184,ChatGPT,model_Server2_184_1579,0.0015
1580,1,0.195,Server2_160,ChatGPT,model_Server2_160_1580,0.0015
1581,1,0.519,Server2_176,ChatGPT,model_Server2_176_1581,0.0015
1582,1,0.634,Server2_153,ChatGPT,model_Server2_153_1582,0.0015
1583,1,0.48,Server2_168,ChatGPT,model_Server2_168_1583,0.0015
1584,1,0.739,Server2_179,ChatGPT,model_Server2_179_1584,0.0015
1585,1,0.838,Server2_159,ChatGPT,model_Server2_159_1585,0.0015
1586,1,0.614,Server2_184,ChatGPT,model_Server2_184_1586,0.0015
1587,1,0.641,Server2_199,ChatGPT,model_Server2_199_1587,0.0015
1588,1,0.488,Server2_191,ChatGPT,model_Server2_191_1588,0.0015
1589,1,0.811,Server2_176,ChatGPT,model_Server2_176_1589,0.0015
1590,1,0.8,Server2_186,ChatGPT,model_Server2_186_1590,0.0015
1591,1,0.738,Server2_158,ChatGPT,model_Server2_158_1591,0.0015
1592,1,0.65,Server2_195,ChatGPT,model_Server2_195_1592,0.0015
1593,1,0.734,Server2_182,ChatGPT,model_Server2_182_1593,0.0015
1594,2,0.656,Server2_194,GPT-4,model_Server2_194_1594,0.03
1595,1,0.552,Server2_152,ChatGPT,model_Server2_152_1595,0.0015
1596,1,0.38,Server2_151,ChatGPT,model_Server2_151_1596,0.0015
1597,3,0.417,Server2_191,GPT-4v,model_Server2_191_1597,0.06
1598,1,0.589,Server2_173,ChatGPT,model_Server2_173_1598,0.0015
1599,1,0.641,Server2_162,ChatGPT,model_Server2_162_1599,0.0015
1600,1,0.705,Server2_200,ChatGPT,model_Server2_200_1600,0.0015
1601,1,0.552,Server2_197,ChatGPT,model_Server2_197_1601,0.0015
1602,1,0.77,Server2_197,ChatGPT,model_Server2_197_1602,0.0015
1603,1,0.695,Server2_189,ChatGPT,model_Server2_189_1603,0.0015
1604,1,0.445,Server2_166,ChatGPT,model_Server2_166_1604,0.0015
1605,2,0.775,Server2_162,GPT-4,model_Server2_162_1605,0.03
1606,1,0.347,Server2_184,ChatGPT,model_Server2_184_1606,0.0015
1607,1,0.791,Server2_167,ChatGPT,model_Server2_167_1607,0.0015
1608,1,0.43,Server2_174,ChatGPT,model_Server2_174_1608,0.0015
1609,1,0.384,Server2_160,ChatGPT,model_Server2_160_1609,0.0015
1610,3,0.615,Server2_174,GPT-4v,model_Server2_174_1610,0.06
1611,1,0.739,Server2_176,ChatGPT,model_Server2_176_1611,0.0015
1612,1,0.908,Server2_164,ChatGPT,model_Server2_164_1612,0.0015
1613,1,0.738,Server2_173,ChatGPT,model_Server2_173_1613,0.0015
1614,1,0.338,Server2_153,ChatGPT,model_Server2_153_1614,0.0015
1615,1,0.705,Server2_168,ChatGPT,model_Server2_168_1615,0.0015
1616,1,0.722,Server2_179,ChatGPT,model_Server2_179_1616,0.0015
1617,1,0.48,Server2_182,ChatGPT,model_Server2_182_1617,0.0015
1618,1,0.661,Server2_184,ChatGPT,model_Server2_184_1618,0.0015
1619,1,0.641,Server2_184,ChatGPT,model_Server2_184_1619,0.0015
1620,1,0.322,Server2_162,ChatGPT,model_Server2_162_1620,0.0015
1621,1,0.739,Server2_167,ChatGPT,model_Server2_167_1621,0.0015
1622,1,0.381,Server2_168,ChatGPT,model_Server2_168_1622,0.0015
1623,1,0.614,Server2_200,ChatGPT,model_Server2_200_1623,0.0015
1624,1,0.789,Server2_158,ChatGPT,model_Server2_158_1624,0.0015
1625,2,0.39,Server2_179,GPT-4,model_Server2_179_1625,0.03
1626,1,0.322,Server2_184,ChatGPT,model_Server2_184_1626,0.0015
1627,1,0.936,Server2_166,ChatGPT,model_Server2_166_1627,0.0015
1628,1,0.786,Server2_183,ChatGPT,model_Server2_183_1628,0.0015
1629,1,0.372,Server2_162,ChatGPT,model_Server2_162_1629,0.0015
1630,1,0.547,Server2_192,ChatGPT,model_Server2_192_1630,0.0015
1631,2,0.067,Server2_195,GPT-4,model_Server2_195_1631,0.03
1632,1,0.43,Server2_191,ChatGPT,model_Server2_191_1632,0.0015
1633,1,0.863,Server2_176,ChatGPT,model_Server2_176_1633,0.0015
1634,2,0.595,Server2_179,GPT-4,model_Server2_179_1634,0.03
1635,1,0.445,Server2_187,ChatGPT,model_Server2_187_1635,0.0015
1636,1,0.547,Server2_155,ChatGPT,model_Server2_155_1636,0.0015
1637,1,0.594,Server2_171,ChatGPT,model_Server2_171_1637,0.0015
1638,1,0.366,Server2_176,ChatGPT,model_Server2_176_1638,0.0015
1639,1,0.786,Server2_171,ChatGPT,model_Server2_171_1639,0.0015
1640,2,0.599,Server2_195,GPT-4,model_Server2_195_1640,0.03
1641,1,0.777,Server2_158,ChatGPT,model_Server2_158_1641,0.0015
1642,1,0.638,Server2_188,ChatGPT,model_Server2_188_1642,0.0015
1643,1,0.728,Server2_160,ChatGPT,model_Server2_160_1643,0.0015
1644,1,0.192,Server2_161,ChatGPT,model_Server2_161_1644,0.0015
1645,1,0.611,Server2_180,ChatGPT,model_Server2_180_1645,0.0015
1646,1,0.338,Server2_162,ChatGPT,model_Server2_162_1646,0.0015
1647,1,0.638,Server2_157,ChatGPT,model_Server2_157_1647,0.0015
1648,1,0.195,Server2_164,ChatGPT,model_Server2_164_1648,0.0015
1649,1,0.459,Server2_174,ChatGPT,model_Server2_174_1649,0.0015
1650,1,0.873,Server2_152,ChatGPT,model_Server2_152_1650,0.0015
1651,1,0.544,Server2_172,ChatGPT,model_Server2_172_1651,0.0015
1652,1,0.553,Server2_192,ChatGPT,model_Server2_192_1652,0.0015
1653,1,0.603,Server2_199,ChatGPT,model_Server2_199_1653,0.0015
1654,1,0.147,Server2_159,ChatGPT,model_Server2_159_1654,0.0015
1655,1,0.65,Server2_170,ChatGPT,model_Server2_170_1655,0.0015
1656,2,0.865,Server2_200,GPT-4,model_Server2_200_1656,0.03
1657,1,0.406,Server2_163,ChatGPT,model_Server2_163_1657,0.0015
1658,1,0.552,Server2_178,ChatGPT,model_Server2_178_1658,0.0015
1659,1,0.606,Server2_197,ChatGPT,model_Server2_197_1659,0.0015
1660,1,0.594,Server2_184,ChatGPT,model_Server2_184_1660,0.0015
1661,1,0.789,Server2_194,ChatGPT,model_Server2_194_1661,0.0015
1662,1,0.366,Server2_192,ChatGPT,model_Server2_192_1662,0.0015
1663,1,0.5,Server2_164,ChatGPT,model_Server2_164_1663,0.0015
1664,1,0.848,Server2_152,ChatGPT,model_Server2_152_1664,0.0015
1665,1,0.559,Server2_166,ChatGPT,model_Server2_166_1665,0.0015
1666,1,0.908,Server2_172,ChatGPT,model_Server2_172_1666,0.0015
1667,1,0.38,Server2_155,ChatGPT,model_Server2_155_1667,0.0015
1668,2,0.417,Server2_172,GPT-4,model_Server2_172_1668,0.03
1669,1,0.791,Server2_185,ChatGPT,model_Server2_185_1669,0.0015
1670,1,0.589,Server2_154,ChatGPT,model_Server2_154_1670,0.0015
1671,1,0.369,Server2_174,ChatGPT,model_Server2_174_1671,0.0015
1672,1,0.845,Server2_172,ChatGPT,model_Server2_172_1672,0.0015
1673,1,0.756,Server2_153,ChatGPT,model_Server2_153_1673,0.0015
1674,2,0.891,Server2_181,GPT-4,model_Server2_181_1674,0.03
1675,1,0.192,Server2_155,ChatGPT,model_Server2_155_1675,0.0015
1676,1,0.897,Server2_196,ChatGPT,model_Server2_196_1676,0.0015
1677,2,0.891,Server2_193,GPT-4,model_Server2_193_1677,0.03
1678,1,0.545,Server2_195,ChatGPT,model_Server2_195_1678,0.0015
1679,1,0.592,Server2_192,ChatGPT,model_Server2_192_1679,0.0015
1680,1,0.455,Server2_181,ChatGPT,model_Server2_181_1680,0.0015
1681,1,0.738,Server2_187,ChatGPT,model_Server2_187_1681,0.0015
1682,1,0.297,Server2_192,ChatGPT,model_Server2_192_1682,0.0015
1683,1,0.681,Server2_156,ChatGPT,model_Server2_156_1683,0.0015
1684,1,0.603,Server2_187,ChatGPT,model_Server2_187_1684,0.0015
1685,1,0.7,Server2_153,ChatGPT,model_Server2_153_1685,0.0015
1686,1,0.48,Server2_171,ChatGPT,model_Server2_171_1686,0.0015
1687,1,0.378,Server2_153,ChatGPT,model_Server2_153_1687,0.0015
1688,1,0.43,Server2_180,ChatGPT,model_Server2_180_1688,0.0015
1689,2,0.131,Server2_161,GPT-4,model_Server2_161_1689,0.03
1690,1,0.786,Server2_190,ChatGPT,model_Server2_190_1690,0.0015
1691,1,0.547,Server2_160,ChatGPT,model_Server2_160_1691,0.0015
1692,1,0.372,Server2_164,ChatGPT,model_Server2_164_1692,0.0015
1693,1,0.838,Server2_179,ChatGPT,model_Server2_179_1693,0.0015
1694,1,0.192,Server2_196,ChatGPT,model_Server2_196_1694,0.0015
1695,1,0.513,Server2_170,ChatGPT,model_Server2_170_1695,0.0015
1696,2,0.691,Server2_157,GPT-4,model_Server2_157_1696,0.03
1697,2,0.83,Server2_160,GPT-4,model_Server2_160_1697,0.03
1698,2,0.83,Server2_188,GPT-4,model_Server2_188_1698,0.03
1699,1,0.703,Server2_177,ChatGPT,model_Server2_177_1699,0.0015
1700,1,0.539,Server2_188,ChatGPT,model_Server2_188_1700,0.0015
1701,2,0.131,Server2_152,GPT-4,model_Server2_152_1701,0.03
1702,1,0.942,Server2_199,ChatGPT,model_Server2_199_1702,0.0015
1703,1,0.322,Server2_182,ChatGPT,model_Server2_182_1703,0.0015
1704,1,0.702,Server2_170,ChatGPT,model_Server2_170_1704,0.0015
1705,1,0.863,Server2_197,ChatGPT,model_Server2_197_1705,0.0015
1706,1,0.695,Server2_164,ChatGPT,model_Server2_164_1706,0.0015
1707,1,0.644,Server2_184,ChatGPT,model_Server2_184_1707,0.0015
1708,1,0.72,Server2_162,ChatGPT,model_Server2_162_1708,0.0015
1709,1,0.539,Server2_154,ChatGPT,model_Server2_154_1709,0.0015
1710,1,0.848,Server2_164,ChatGPT,model_Server2_164_1710,0.0015
1711,2,0.762,Server2_151,GPT-4,model_Server2_151_1711,0.03
1712,3,0.739,Server2_154,GPT-4v,model_Server2_154_1712,0.06
1713,1,0.744,Server2_182,ChatGPT,model_Server2_182_1713,0.0015
1714,1,0.595,Server2_190,ChatGPT,model_Server2_190_1714,0.0015
1715,1,0.295,Server2_195,ChatGPT,model_Server2_195_1715,0.0015
1716,1,0.669,Server2_187,ChatGPT,model_Server2_187_1716,0.0015
1717,1,0.658,Server2_157,ChatGPT,model_Server2_157_1717,0.0015
1718,1,0.434,Server2_191,ChatGPT,model_Server2_191_1718,0.0015
1719,1,0.738,Server2_153,ChatGPT,model_Server2_153_1719,0.0015
1720,2,0.417,Server2_180,GPT-4,model_Server2_180_1720,0.03
1721,1,0.603,Server2_200,ChatGPT,model_Server2_200_1721,0.0015
1722,1,0.614,Server2_162,ChatGPT,model_Server2_162_1722,0.0015
1723,1,0.338,Server2_183,ChatGPT,model_Server2_183_1723,0.0015
1724,1,0.908,Server2_196,ChatGPT,model_Server2_196_1724,0.0015
1725,1,0.398,Server2_182,ChatGPT,model_Server2_182_1725,0.0015
1726,1,0.43,Server2_160,ChatGPT,model_Server2_160_1726,0.0015
1727,1,0.703,Server2_182,ChatGPT,model_Server2_182_1727,0.0015
1728,1,0.645,Server2_170,ChatGPT,model_Server2_170_1728,0.0015
1729,1,0.798,Server2_169,ChatGPT,model_Server2_169_1729,0.0015
1730,1,0.609,Server2_195,ChatGPT,model_Server2_195_1730,0.0015
1731,1,0.48,Server2_193,ChatGPT,model_Server2_193_1731,0.0015
1732,1,0.536,Server2_185,ChatGPT,model_Server2_185_1732,0.0015
1733,1,0.434,Server2_195,ChatGPT,model_Server2_195_1733,0.0015
1734,1,0.681,Server2_171,ChatGPT,model_Server2_171_1734,0.0015
1735,2,0.39,Server2_193,GPT-4,model_Server2_193_1735,0.03
1736,2,0.656,Server2_180,GPT-4,model_Server2_180_1736,0.03
1737,2,0.812,Server2_156,GPT-4,model_Server2_156_1737,0.03
1738,1,0.897,Server2_179,ChatGPT,model_Server2_179_1738,0.0015
1739,1,0.72,Server2_186,ChatGPT,model_Server2_186_1739,0.0015
1740,1,0.488,Server2_183,ChatGPT,model_Server2_183_1740,0.0015
1741,1,0.592,Server2_197,ChatGPT,model_Server2_197_1741,0.0015
1742,2,0.658,Server2_159,GPT-4,model_Server2_159_1742,0.03
1743,1,0.725,Server2_180,ChatGPT,model_Server2_180_1743,0.0015
1744,1,0.469,Server2_166,ChatGPT,model_Server2_166_1744,0.0015
1745,1,0.125,Server2_178,ChatGPT,model_Server2_178_1745,0.0015
1746,1,0.452,Server2_190,ChatGPT,model_Server2_190_1746,0.0015
1747,1,0.327,Server2_195,ChatGPT,model_Server2_195_1747,0.0015
1748,2,0.131,Server2_184,GPT-4,model_Server2_184_1748,0.03
1749,1,0.381,Server2_188,ChatGPT,model_Server2_188_1749,0.0015
1750,1,0.338,Server2_187,ChatGPT,model_Server2_187_1750,0.0015
1751,1,0.434,Server2_161,ChatGPT,model_Server2_161_1751,0.0015
1752,1,0.738,Server2_166,ChatGPT,model_Server2_166_1752,0.0015
1753,1,0.645,Server2_151,ChatGPT,model_Server2_151_1753,0.0015
1754,1,0.488,Server2_186,ChatGPT,model_Server2_186_1754,0.0015
1755,1,0.388,Server2_184,ChatGPT,model_Server2_184_1755,0.0015
1756,1,0.469,Server2_197,ChatGPT,model_Server2_197_1756,0.0015
1757,1,0.738,Server2_198,ChatGPT,model_Server2_198_1757,0.0015
1758,1,0.434,Server2_165,ChatGPT,model_Server2_165_1758,0.0015
1759,3,0.615,Server2_170,GPT-4v,model_Server2_170_1759,0.06
1760,1,0.372,Server2_193,ChatGPT,model_Server2_193_1760,0.0015
1761,1,0.714,Server2_170,ChatGPT,model_Server2_170_1761,0.0015
1762,1,0.539,Server2_151,ChatGPT,model_Server2_151_1762,0.0015
1763,1,0.506,Server2_200,ChatGPT,model_Server2_200_1763,0.0015
1764,1,0.036,Server2_156,ChatGPT,model_Server2_156_1764,0.0015
1765,1,0.411,Server2_170,ChatGPT,model_Server2_170_1765,0.0015
1766,1,0.738,Server2_167,ChatGPT,model_Server2_167_1766,0.0015
1767,1,0.763,Server2_162,ChatGPT,model_Server2_162_1767,0.0015
1768,1,0.714,Server2_192,ChatGPT,model_Server2_192_1768,0.0015
1769,1,0.695,Server2_194,ChatGPT,model_Server2_194_1769,0.0015
1770,1,0.967,Server2_188,ChatGPT,model_Server2_188_1770,0.0015
1771,1,0.594,Server2_153,ChatGPT,model_Server2_153_1771,0.0015
1772,1,0.423,Server2_195,ChatGPT,model_Server2_195_1772,0.0015
1773,1,0.722,Server2_166,ChatGPT,model_Server2_166_1773,0.0015
1774,1,0.509,Server2_164,ChatGPT,model_Server2_164_1774,0.0015
1775,3,0.739,Server2_156,GPT-4v,model_Server2_156_1775,0.06
1776,1,0.484,Server2_178,ChatGPT,model_Server2_178_1776,0.0015
1777,1,0.595,Server2_186,ChatGPT,model_Server2_186_1777,0.0015
1778,1,0.544,Server2_182,ChatGPT,model_Server2_182_1778,0.0015
1779,1,0.473,Server2_189,ChatGPT,model_Server2_189_1779,0.0015
1780,1,0.439,Server2_179,ChatGPT,model_Server2_179_1780,0.0015
1781,3,0.759,Server2_192,GPT-4v,model_Server2_192_1781,0.06
1782,1,0.848,Server2_190,ChatGPT,model_Server2_190_1782,0.0015
1783,1,0.714,Server2_182,ChatGPT,model_Server2_182_1783,0.0015
1784,2,0.576,Server2_191,GPT-4,model_Server2_191_1784,0.03
1785,2,0.595,Server2_184,GPT-4,model_Server2_184_1785,0.03
1786,1,0.942,Server2_178,ChatGPT,model_Server2_178_1786,0.0015
1787,1,0.65,Server2_198,ChatGPT,model_Server2_198_1787,0.0015
1788,2,0.828,Server2_179,GPT-4,model_Server2_179_1788,0.03
1789,2,0.828,Server2_170,GPT-4,model_Server2_170_1789,0.03
1790,2,0.131,Server2_186,GPT-4,model_Server2_186_1790,0.03
1791,1,0.259,Server2_198,ChatGPT,model_Server2_198_1791,0.0015
1792,1,0.397,Server2_200,ChatGPT,model_Server2_200_1792,0.0015
1793,1,0.322,Server2_158,ChatGPT,model_Server2_158_1793,0.0015
1794,1,0.381,Server2_162,ChatGPT,model_Server2_162_1794,0.0015
