ModelID,ModelType,ArenaScore,ServerID,ModelTypeName,ModelInstanceID,CostPerToken
5815,1,0.147,Server3_618,ChatGPT,model_Server3_618_5815,0.0015
5816,1,0.406,Server3_672,ChatGPT,model_Server3_672_5816,0.0015
5817,1,0.634,Server3_674,ChatGPT,model_Server3_674_5817,0.0015
5818,1,0.566,Server3_622,ChatGPT,model_Server3_622_5818,0.0015
5819,1,0.413,Server3_648,ChatGPT,model_Server3_648_5819,0.0015
5820,1,0.536,Server3_660,ChatGPT,model_Server3_660_5820,0.0015
5821,1,0.366,Server3_640,ChatGPT,model_Server3_640_5821,0.0015
5822,1,0.739,Server3_692,ChatGPT,model_Server3_692_5822,0.0015
5823,1,0.589,Server3_670,ChatGPT,model_Server3_670_5823,0.0015
5824,1,0.722,Server3_607,ChatGPT,model_Server3_607_5824,0.0015
5825,1,0.838,Server3_674,ChatGPT,model_Server3_674_5825,0.0015
5826,1,0.609,Server3_689,ChatGPT,model_Server3_689_5826,0.0015
5827,1,0.681,Server3_686,ChatGPT,model_Server3_686_5827,0.0015
5828,1,0.764,Server3_691,ChatGPT,model_Server3_691_5828,0.0015
5829,1,0.822,Server3_689,ChatGPT,model_Server3_689_5829,0.0015
5830,1,0.439,Server3_648,ChatGPT,model_Server3_648_5830,0.0015
5831,1,0.417,Server3_625,ChatGPT,model_Server3_625_5831,0.0015
5832,1,0.641,Server3_616,ChatGPT,model_Server3_616_5832,0.0015
5833,1,0.322,Server3_629,ChatGPT,model_Server3_629_5833,0.0015
5834,1,0.764,Server3_637,ChatGPT,model_Server3_637_5834,0.0015
5835,1,0.369,Server3_660,ChatGPT,model_Server3_660_5835,0.0015
5836,1,0.644,Server3_615,ChatGPT,model_Server3_615_5836,0.0015
5837,1,0.609,Server3_616,ChatGPT,model_Server3_616_5837,0.0015
5838,1,0.547,Server3_654,ChatGPT,model_Server3_654_5838,0.0015
5839,3,0.759,Server3_693,GPT-4v,model_Server3_693_5839,0.06
5840,1,0.545,Server3_659,ChatGPT,model_Server3_659_5840,0.0015
5841,1,0.952,Server3_618,ChatGPT,model_Server3_618_5841,0.0015
5842,1,0.7,Server3_699,ChatGPT,model_Server3_699_5842,0.0015
5843,1,0.475,Server3_678,ChatGPT,model_Server3_678_5843,0.0015
5844,1,0.413,Server3_667,ChatGPT,model_Server3_667_5844,0.0015
5845,1,0.609,Server3_622,ChatGPT,model_Server3_622_5845,0.0015
5846,1,0.445,Server3_604,ChatGPT,model_Server3_604_5846,0.0015
5847,2,0.595,Server3_679,GPT-4,model_Server3_679_5847,0.03
5848,2,0.775,Server3_700,GPT-4,model_Server3_700_5848,0.03
5849,1,0.756,Server3_682,ChatGPT,model_Server3_682_5849,0.0015
5850,2,0.595,Server3_608,GPT-4,model_Server3_608_5850,0.03
5851,1,0.5,Server3_696,ChatGPT,model_Server3_696_5851,0.0015
5852,1,0.738,Server3_665,ChatGPT,model_Server3_665_5852,0.0015
5853,3,0.417,Server3_684,GPT-4v,model_Server3_684_5853,0.06
5854,1,0.881,Server3_644,ChatGPT,model_Server3_644_5854,0.0015
5855,2,0.891,Server3_662,GPT-4,model_Server3_662_5855,0.03
5856,1,0.861,Server3_687,ChatGPT,model_Server3_687_5856,0.0015
5857,2,0.067,Server3_626,GPT-4,model_Server3_626_5857,0.03
5858,1,0.784,Server3_665,ChatGPT,model_Server3_665_5858,0.0015
5859,1,0.108,Server3_697,ChatGPT,model_Server3_697_5859,0.0015
5860,2,0.762,Server3_609,GPT-4,model_Server3_609_5860,0.03
5861,1,0.705,Server3_656,ChatGPT,model_Server3_656_5861,0.0015
5862,1,0.469,Server3_664,ChatGPT,model_Server3_664_5862,0.0015
5863,1,0.445,Server3_614,ChatGPT,model_Server3_614_5863,0.0015
5864,1,0.658,Server3_613,ChatGPT,model_Server3_613_5864,0.0015
5865,2,0.762,Server3_624,GPT-4,model_Server3_624_5865,0.03
5866,1,0.319,Server3_602,ChatGPT,model_Server3_602_5866,0.0015
5867,1,0.459,Server3_639,ChatGPT,model_Server3_639_5867,0.0015
5868,2,0.658,Server3_644,GPT-4,model_Server3_644_5868,0.03
5869,1,0.338,Server3_613,ChatGPT,model_Server3_613_5869,0.0015
5870,1,0.592,Server3_668,ChatGPT,model_Server3_668_5870,0.0015
5871,1,0.8,Server3_653,ChatGPT,model_Server3_653_5871,0.0015
5872,1,0.547,Server3_670,ChatGPT,model_Server3_670_5872,0.0015
5873,1,0.845,Server3_610,ChatGPT,model_Server3_610_5873,0.0015
5874,1,0.733,Server3_626,ChatGPT,model_Server3_626_5874,0.0015
5875,1,0.594,Server3_615,ChatGPT,model_Server3_615_5875,0.0015
5876,1,0.609,Server3_683,ChatGPT,model_Server3_683_5876,0.0015
5877,2,0.067,Server3_627,GPT-4,model_Server3_627_5877,0.03
5878,1,0.439,Server3_677,ChatGPT,model_Server3_677_5878,0.0015
5879,2,0.762,Server3_605,GPT-4,model_Server3_605_5879,0.03
5880,1,0.881,Server3_684,ChatGPT,model_Server3_684_5880,0.0015
5881,1,0.942,Server3_699,ChatGPT,model_Server3_699_5881,0.0015
5882,1,0.439,Server3_672,ChatGPT,model_Server3_672_5882,0.0015
5883,1,0.742,Server3_675,ChatGPT,model_Server3_675_5883,0.0015
5884,1,0.791,Server3_642,ChatGPT,model_Server3_642_5884,0.0015
5885,1,0.547,Server3_627,ChatGPT,model_Server3_627_5885,0.0015
5886,2,0.658,Server3_638,GPT-4,model_Server3_638_5886,0.03
5887,2,0.812,Server3_654,GPT-4,model_Server3_654_5887,0.03
5888,1,0.722,Server3_635,ChatGPT,model_Server3_635_5888,0.0015
5889,1,1.0,Server3_604,ChatGPT,model_Server3_604_5889,0.0015
5890,3,0.739,Server3_686,GPT-4v,model_Server3_686_5890,0.06
5891,1,0.125,Server3_622,ChatGPT,model_Server3_622_5891,0.0015
5892,1,0.488,Server3_675,ChatGPT,model_Server3_675_5892,0.0015
5893,1,0.786,Server3_608,ChatGPT,model_Server3_608_5893,0.0015
5894,1,0.763,Server3_677,ChatGPT,model_Server3_677_5894,0.0015
5895,1,0.645,Server3_634,ChatGPT,model_Server3_634_5895,0.0015
5896,1,0.366,Server3_611,ChatGPT,model_Server3_611_5896,0.0015
5897,1,0.822,Server3_673,ChatGPT,model_Server3_673_5897,0.0015
5898,1,0.681,Server3_697,ChatGPT,model_Server3_697_5898,0.0015
5899,1,0.777,Server3_690,ChatGPT,model_Server3_690_5899,0.0015
5900,1,0.413,Server3_642,ChatGPT,model_Server3_642_5900,0.0015
5901,1,0.725,Server3_606,ChatGPT,model_Server3_606_5901,0.0015
5902,1,0.628,Server3_690,ChatGPT,model_Server3_690_5902,0.0015
5903,2,0.247,Server3_610,GPT-4,model_Server3_610_5903,0.03
5904,1,0.791,Server3_669,ChatGPT,model_Server3_669_5904,0.0015
5905,1,0.72,Server3_674,ChatGPT,model_Server3_674_5905,0.0015
5906,1,0.423,Server3_658,ChatGPT,model_Server3_658_5906,0.0015
5907,1,0.341,Server3_649,ChatGPT,model_Server3_649_5907,0.0015
5908,2,0.576,Server3_627,GPT-4,model_Server3_627_5908,0.03
5909,1,0.547,Server3_606,ChatGPT,model_Server3_606_5909,0.0015
5910,1,0.786,Server3_633,ChatGPT,model_Server3_633_5910,0.0015
5911,1,0.863,Server3_638,ChatGPT,model_Server3_638_5911,0.0015
5912,2,0.812,Server3_683,GPT-4,model_Server3_683_5912,0.03
5913,1,0.452,Server3_661,ChatGPT,model_Server3_661_5913,0.0015
5914,1,0.559,Server3_653,ChatGPT,model_Server3_653_5914,0.0015
5915,1,0.681,Server3_620,ChatGPT,model_Server3_620_5915,0.0015
5916,1,0.589,Server3_654,ChatGPT,model_Server3_654_5916,0.0015
5917,1,0.611,Server3_638,ChatGPT,model_Server3_638_5917,0.0015
5918,1,0.863,Server3_605,ChatGPT,model_Server3_605_5918,0.0015
5919,2,0.83,Server3_694,GPT-4,model_Server3_694_5919,0.03
5920,1,0.73,Server3_634,ChatGPT,model_Server3_634_5920,0.0015
5921,1,0.822,Server3_637,ChatGPT,model_Server3_637_5921,0.0015
5922,1,0.195,Server3_665,ChatGPT,model_Server3_665_5922,0.0015
5923,1,0.623,Server3_652,ChatGPT,model_Server3_652_5923,0.0015
5924,1,0.488,Server3_685,ChatGPT,model_Server3_685_5924,0.0015
5925,1,0.702,Server3_640,ChatGPT,model_Server3_640_5925,0.0015
5926,2,0.103,Server3_690,GPT-4,model_Server3_690_5926,0.03
5927,1,0.569,Server3_643,ChatGPT,model_Server3_643_5927,0.0015
5928,1,0.755,Server3_649,ChatGPT,model_Server3_649_5928,0.0015
5929,1,0.488,Server3_651,ChatGPT,model_Server3_651_5929,0.0015
5930,1,0.641,Server3_645,ChatGPT,model_Server3_645_5930,0.0015
5931,1,0.791,Server3_617,ChatGPT,model_Server3_617_5931,0.0015
5932,1,0.652,Server3_674,ChatGPT,model_Server3_674_5932,0.0015
5933,1,0.48,Server3_649,ChatGPT,model_Server3_649_5933,0.0015
5934,1,0.703,Server3_637,ChatGPT,model_Server3_637_5934,0.0015
5935,1,0.725,Server3_680,ChatGPT,model_Server3_680_5935,0.0015
5936,1,0.558,Server3_608,ChatGPT,model_Server3_608_5936,0.0015
5937,1,0.475,Server3_638,ChatGPT,model_Server3_638_5937,0.0015
5938,1,0.897,Server3_692,ChatGPT,model_Server3_692_5938,0.0015
5939,1,0.559,Server3_647,ChatGPT,model_Server3_647_5939,0.0015
5940,1,0.73,Server3_664,ChatGPT,model_Server3_664_5940,0.0015
5941,2,0.83,Server3_656,GPT-4,model_Server3_656_5941,0.03
5942,1,0.848,Server3_641,ChatGPT,model_Server3_641_5942,0.0015
5943,2,0.754,Server3_633,GPT-4,model_Server3_633_5943,0.03
5944,1,0.547,Server3_683,ChatGPT,model_Server3_683_5944,0.0015
5945,1,0.848,Server3_663,ChatGPT,model_Server3_663_5945,0.0015
5946,1,0.445,Server3_698,ChatGPT,model_Server3_698_5946,0.0015
5947,1,0.811,Server3_605,ChatGPT,model_Server3_605_5947,0.0015
5948,1,0.372,Server3_609,ChatGPT,model_Server3_609_5948,0.0015
5949,1,0.445,Server3_663,ChatGPT,model_Server3_663_5949,0.0015
5950,2,0.594,Server3_663,GPT-4,model_Server3_663_5950,0.03
5951,1,0.547,Server3_648,ChatGPT,model_Server3_648_5951,0.0015
5952,2,0.835,Server3_693,GPT-4,model_Server3_693_5952,0.03
5953,1,0.559,Server3_669,ChatGPT,model_Server3_669_5953,0.0015
5954,1,0.863,Server3_659,ChatGPT,model_Server3_659_5954,0.0015
5955,1,0.764,Server3_685,ChatGPT,model_Server3_685_5955,0.0015
5956,1,0.634,Server3_610,ChatGPT,model_Server3_610_5956,0.0015
5957,2,0.599,Server3_682,GPT-4,model_Server3_682_5957,0.03
5958,1,0.423,Server3_616,ChatGPT,model_Server3_616_5958,0.0015
5959,1,0.108,Server3_673,ChatGPT,model_Server3_673_5959,0.0015
5960,1,0.569,Server3_667,ChatGPT,model_Server3_667_5960,0.0015
5961,1,0.445,Server3_672,ChatGPT,model_Server3_672_5961,0.0015
5962,1,0.413,Server3_613,ChatGPT,model_Server3_613_5962,0.0015
5963,1,0.434,Server3_604,ChatGPT,model_Server3_604_5963,0.0015
5964,1,0.644,Server3_635,ChatGPT,model_Server3_635_5964,0.0015
5965,3,0.739,Server3_672,GPT-4v,model_Server3_672_5965,0.06
5966,1,0.434,Server3_657,ChatGPT,model_Server3_657_5966,0.0015
5967,1,0.8,Server3_629,ChatGPT,model_Server3_629_5967,0.0015
5968,1,0.65,Server3_650,ChatGPT,model_Server3_650_5968,0.0015
5969,1,0.645,Server3_614,ChatGPT,model_Server3_614_5969,0.0015
5970,1,0.731,Server3_646,ChatGPT,model_Server3_646_5970,0.0015
5971,1,0.897,Server3_677,ChatGPT,model_Server3_677_5971,0.0015
5972,2,0.871,Server3_698,GPT-4,model_Server3_698_5972,0.03
5973,1,0.775,Server3_636,ChatGPT,model_Server3_636_5973,0.0015
5974,1,0.805,Server3_627,ChatGPT,model_Server3_627_5974,0.0015
5975,2,0.718,Server3_673,GPT-4,model_Server3_673_5975,0.03
5976,2,0.871,Server3_664,GPT-4,model_Server3_664_5976,0.03
5977,1,0.372,Server3_669,ChatGPT,model_Server3_669_5977,0.0015
5978,1,0.433,Server3_679,ChatGPT,model_Server3_679_5978,0.0015
5979,1,0.798,Server3_638,ChatGPT,model_Server3_638_5979,0.0015
5980,1,0.38,Server3_672,ChatGPT,model_Server3_672_5980,0.0015
5981,1,0.817,Server3_679,ChatGPT,model_Server3_679_5981,0.0015
5982,1,0.592,Server3_681,ChatGPT,model_Server3_681_5982,0.0015
5983,1,0.513,Server3_687,ChatGPT,model_Server3_687_5983,0.0015
5984,1,0.805,Server3_612,ChatGPT,model_Server3_612_5984,0.0015
5985,1,0.42,Server3_637,ChatGPT,model_Server3_637_5985,0.0015
5986,1,0.064,Server3_623,ChatGPT,model_Server3_623_5986,0.0015
5987,1,0.544,Server3_700,ChatGPT,model_Server3_700_5987,0.0015
5988,1,0.908,Server3_602,ChatGPT,model_Server3_602_5988,0.0015
5989,1,0.652,Server3_663,ChatGPT,model_Server3_663_5989,0.0015
5990,1,0.731,Server3_602,ChatGPT,model_Server3_602_5990,0.0015
5991,1,0.645,Server3_674,ChatGPT,model_Server3_674_5991,0.0015
5992,1,0.244,Server3_661,ChatGPT,model_Server3_661_5992,0.0015
5993,1,0.427,Server3_613,ChatGPT,model_Server3_613_5993,0.0015
5994,1,0.952,Server3_656,ChatGPT,model_Server3_656_5994,0.0015
5995,1,0.763,Server3_662,ChatGPT,model_Server3_662_5995,0.0015
5996,1,0.658,Server3_650,ChatGPT,model_Server3_650_5996,0.0015
5997,1,0.43,Server3_605,ChatGPT,model_Server3_605_5997,0.0015
5998,1,0.742,Server3_691,ChatGPT,model_Server3_691_5998,0.0015
5999,1,0.65,Server3_679,ChatGPT,model_Server3_679_5999,0.0015
6000,1,0.739,Server3_613,ChatGPT,model_Server3_613_6000,0.0015
6001,1,0.733,Server3_643,ChatGPT,model_Server3_643_6001,0.0015
6002,1,0.125,Server3_667,ChatGPT,model_Server3_667_6002,0.0015
6003,1,0.38,Server3_679,ChatGPT,model_Server3_679_6003,0.0015
6004,1,0.695,Server3_693,ChatGPT,model_Server3_693_6004,0.0015
6005,2,0.813,Server3_633,GPT-4,model_Server3_633_6005,0.03
6006,1,0.43,Server3_680,ChatGPT,model_Server3_680_6006,0.0015
6007,1,0.611,Server3_689,ChatGPT,model_Server3_689_6007,0.0015
6008,1,0.559,Server3_651,ChatGPT,model_Server3_651_6008,0.0015
6009,1,0.822,Server3_700,ChatGPT,model_Server3_700_6009,0.0015
6010,1,0.459,Server3_651,ChatGPT,model_Server3_651_6010,0.0015
6011,1,0.817,Server3_612,ChatGPT,model_Server3_612_6011,0.0015
6012,1,0.372,Server3_694,ChatGPT,model_Server3_694_6012,0.0015
6013,1,0.589,Server3_668,ChatGPT,model_Server3_668_6013,0.0015
6014,1,0.791,Server3_696,ChatGPT,model_Server3_696_6014,0.0015
6015,1,0.725,Server3_623,ChatGPT,model_Server3_623_6015,0.0015
6016,1,0.202,Server3_663,ChatGPT,model_Server3_663_6016,0.0015
6017,1,0.817,Server3_690,ChatGPT,model_Server3_690_6017,0.0015
6018,1,0.425,Server3_604,ChatGPT,model_Server3_604_6018,0.0015
6019,1,0.547,Server3_658,ChatGPT,model_Server3_658_6019,0.0015
6020,1,0.714,Server3_608,ChatGPT,model_Server3_608_6020,0.0015
6021,1,0.867,Server3_681,ChatGPT,model_Server3_681_6021,0.0015
6022,1,0.455,Server3_601,ChatGPT,model_Server3_601_6022,0.0015
6023,1,0.545,Server3_696,ChatGPT,model_Server3_696_6023,0.0015
6024,1,0.733,Server3_608,ChatGPT,model_Server3_608_6024,0.0015
6025,1,0.8,Server3_663,ChatGPT,model_Server3_663_6025,0.0015
6026,1,0.777,Server3_685,ChatGPT,model_Server3_685_6026,0.0015
6027,1,0.423,Server3_649,ChatGPT,model_Server3_649_6027,0.0015
6028,1,0.786,Server3_604,ChatGPT,model_Server3_604_6028,0.0015
6029,2,0.595,Server3_602,GPT-4,model_Server3_602_6029,0.03
6030,2,0.247,Server3_624,GPT-4,model_Server3_624_6030,0.03
6031,1,0.908,Server3_609,ChatGPT,model_Server3_609_6031,0.0015
6032,1,0.669,Server3_605,ChatGPT,model_Server3_605_6032,0.0015
6033,1,0.367,Server3_651,ChatGPT,model_Server3_651_6033,0.0015
6034,1,0.791,Server3_641,ChatGPT,model_Server3_641_6034,0.0015
6035,1,0.372,Server3_651,ChatGPT,model_Server3_651_6035,0.0015
6036,2,0.416,Server3_607,GPT-4,model_Server3_607_6036,0.03
6037,1,0.861,Server3_675,ChatGPT,model_Server3_675_6037,0.0015
6038,1,0.811,Server3_626,ChatGPT,model_Server3_626_6038,0.0015
6039,1,0.341,Server3_633,ChatGPT,model_Server3_633_6039,0.0015
6040,1,0.388,Server3_601,ChatGPT,model_Server3_601_6040,0.0015
6041,1,0.811,Server3_641,ChatGPT,model_Server3_641_6041,0.0015
6042,1,0.545,Server3_634,ChatGPT,model_Server3_634_6042,0.0015
6043,1,0.259,Server3_620,ChatGPT,model_Server3_620_6043,0.0015
6044,1,0.439,Server3_658,ChatGPT,model_Server3_658_6044,0.0015
6045,1,0.628,Server3_627,ChatGPT,model_Server3_627_6045,0.0015
6046,1,0.65,Server3_691,ChatGPT,model_Server3_691_6046,0.0015
6047,1,0.967,Server3_614,ChatGPT,model_Server3_614_6047,0.0015
6048,1,0.381,Server3_606,ChatGPT,model_Server3_606_6048,0.0015
6049,1,0.38,Server3_654,ChatGPT,model_Server3_654_6049,0.0015
6050,1,0.398,Server3_682,ChatGPT,model_Server3_682_6050,0.0015
6051,1,0.777,Server3_615,ChatGPT,model_Server3_615_6051,0.0015
6052,1,0.705,Server3_622,ChatGPT,model_Server3_622_6052,0.0015
6053,2,0.658,Server3_648,GPT-4,model_Server3_648_6053,0.03
6054,1,0.064,Server3_667,ChatGPT,model_Server3_667_6054,0.0015
6055,1,0.5,Server3_602,ChatGPT,model_Server3_602_6055,0.0015
6056,1,0.653,Server3_628,ChatGPT,model_Server3_628_6056,0.0015
6057,1,0.606,Server3_681,ChatGPT,model_Server3_681_6057,0.0015
6058,1,0.641,Server3_691,ChatGPT,model_Server3_691_6058,0.0015
6059,1,0.928,Server3_674,ChatGPT,model_Server3_674_6059,0.0015
6060,1,0.372,Server3_659,ChatGPT,model_Server3_659_6060,0.0015
6061,1,0.545,Server3_640,ChatGPT,model_Server3_640_6061,0.0015
6062,1,0.388,Server3_648,ChatGPT,model_Server3_648_6062,0.0015
6063,1,0.559,Server3_606,ChatGPT,model_Server3_606_6063,0.0015
6064,1,0.159,Server3_672,ChatGPT,model_Server3_672_6064,0.0015
6065,1,0.372,Server3_604,ChatGPT,model_Server3_604_6065,0.0015
6066,1,0.75,Server3_671,ChatGPT,model_Server3_671_6066,0.0015
6067,1,0.897,Server3_697,ChatGPT,model_Server3_697_6067,0.0015
6068,2,0.594,Server3_700,GPT-4,model_Server3_700_6068,0.03
6069,1,0.559,Server3_664,ChatGPT,model_Server3_664_6069,0.0015
6070,1,0.367,Server3_666,ChatGPT,model_Server3_666_6070,0.0015
6071,1,0.475,Server3_655,ChatGPT,model_Server3_655_6071,0.0015
6072,3,0.417,Server3_680,GPT-4v,model_Server3_680_6072,0.06
6073,1,0.413,Server3_659,ChatGPT,model_Server3_659_6073,0.0015
6074,2,0.594,Server3_674,GPT-4,model_Server3_674_6074,0.03
6075,1,0.372,Server3_602,ChatGPT,model_Server3_602_6075,0.0015
6076,1,0.433,Server3_642,ChatGPT,model_Server3_642_6076,0.0015
6077,1,0.817,Server3_619,ChatGPT,model_Server3_619_6077,0.0015
6078,1,0.5,Server3_683,ChatGPT,model_Server3_683_6078,0.0015
6079,1,0.908,Server3_607,ChatGPT,model_Server3_607_6079,0.0015
6080,2,0.067,Server3_653,GPT-4,model_Server3_653_6080,0.03
6081,1,0.614,Server3_629,ChatGPT,model_Server3_629_6081,0.0015
6082,1,0.147,Server3_653,ChatGPT,model_Server3_653_6082,0.0015
6083,1,0.589,Server3_605,ChatGPT,model_Server3_605_6083,0.0015
6084,1,0.0,Server3_686,ChatGPT,model_Server3_686_6084,0.0015
6085,1,0.763,Server3_640,ChatGPT,model_Server3_640_6085,0.0015
6086,1,0.108,Server3_665,ChatGPT,model_Server3_665_6086,0.0015
6087,2,0.658,Server3_669,GPT-4,model_Server3_669_6087,0.03
6088,1,0.75,Server3_622,ChatGPT,model_Server3_622_6088,0.0015
6089,1,0.372,Server3_604,ChatGPT,model_Server3_604_6089,0.0015
6090,3,0.759,Server3_618,GPT-4v,model_Server3_618_6090,0.06
6091,1,0.547,Server3_665,ChatGPT,model_Server3_665_6091,0.0015
6092,1,0.714,Server3_631,ChatGPT,model_Server3_631_6092,0.0015
6093,1,0.739,Server3_680,ChatGPT,model_Server3_680_6093,0.0015
6094,1,0.423,Server3_693,ChatGPT,model_Server3_693_6094,0.0015
6095,1,0.739,Server3_633,ChatGPT,model_Server3_633_6095,0.0015
6096,1,0.456,Server3_688,ChatGPT,model_Server3_688_6096,0.0015
6097,1,0.614,Server3_650,ChatGPT,model_Server3_650_6097,0.0015
6098,1,0.611,Server3_649,ChatGPT,model_Server3_649_6098,0.0015
6099,2,0.656,Server3_651,GPT-4,model_Server3_651_6099,0.03
6100,1,0.731,Server3_621,ChatGPT,model_Server3_621_6100,0.0015
6101,1,0.547,Server3_611,ChatGPT,model_Server3_611_6101,0.0015
6102,1,0.739,Server3_688,ChatGPT,model_Server3_688_6102,0.0015
6103,1,0.695,Server3_680,ChatGPT,model_Server3_680_6103,0.0015
6104,1,0.372,Server3_627,ChatGPT,model_Server3_627_6104,0.0015
6105,1,0.38,Server3_642,ChatGPT,model_Server3_642_6105,0.0015
6106,1,0.5,Server3_661,ChatGPT,model_Server3_661_6106,0.0015
6107,1,0.445,Server3_695,ChatGPT,model_Server3_695_6107,0.0015
6108,1,0.614,Server3_689,ChatGPT,model_Server3_689_6108,0.0015
6109,1,0.731,Server3_644,ChatGPT,model_Server3_644_6109,0.0015
6110,1,0.611,Server3_609,ChatGPT,model_Server3_609_6110,0.0015
6111,3,0.417,Server3_670,GPT-4v,model_Server3_670_6111,0.06
6112,1,0.811,Server3_603,ChatGPT,model_Server3_603_6112,0.0015
6113,1,0.669,Server3_620,ChatGPT,model_Server3_620_6113,0.0015
6114,1,0.897,Server3_604,ChatGPT,model_Server3_604_6114,0.0015
6115,1,0.706,Server3_684,ChatGPT,model_Server3_684_6115,0.0015
6116,1,0.936,Server3_649,ChatGPT,model_Server3_649_6116,0.0015
6117,1,0.763,Server3_627,ChatGPT,model_Server3_627_6117,0.0015
6118,1,0.606,Server3_639,ChatGPT,model_Server3_639_6118,0.0015
6119,1,0.653,Server3_625,ChatGPT,model_Server3_625_6119,0.0015
6120,1,0.8,Server3_661,ChatGPT,model_Server3_661_6120,0.0015
6121,2,0.417,Server3_700,GPT-4,model_Server3_700_6121,0.03
6122,1,0.259,Server3_635,ChatGPT,model_Server3_635_6122,0.0015
6123,1,0.653,Server3_615,ChatGPT,model_Server3_615_6123,0.0015
6124,1,0.759,Server3_683,ChatGPT,model_Server3_683_6124,0.0015
6125,1,0.545,Server3_665,ChatGPT,model_Server3_665_6125,0.0015
6126,1,0.784,Server3_657,ChatGPT,model_Server3_657_6126,0.0015
6127,1,0.702,Server3_659,ChatGPT,model_Server3_659_6127,0.0015
6128,1,0.634,Server3_664,ChatGPT,model_Server3_664_6128,0.0015
6129,1,0.327,Server3_700,ChatGPT,model_Server3_700_6129,0.0015
6130,2,0.865,Server3_651,GPT-4,model_Server3_651_6130,0.03
6131,3,0.835,Server3_635,GPT-4v,model_Server3_635_6131,0.06
6132,1,0.192,Server3_641,ChatGPT,model_Server3_641_6132,0.0015
6133,1,0.147,Server3_608,ChatGPT,model_Server3_608_6133,0.0015
6134,1,0.372,Server3_660,ChatGPT,model_Server3_660_6134,0.0015
6135,1,0.589,Server3_622,ChatGPT,model_Server3_622_6135,0.0015
6136,1,0.72,Server3_633,ChatGPT,model_Server3_633_6136,0.0015
6137,2,0.599,Server3_601,GPT-4,model_Server3_601_6137,0.03
6138,1,0.147,Server3_646,ChatGPT,model_Server3_646_6138,0.0015
6139,2,0.775,Server3_672,GPT-4,model_Server3_672_6139,0.03
6140,1,0.558,Server3_647,ChatGPT,model_Server3_647_6140,0.0015
6141,1,0.427,Server3_696,ChatGPT,model_Server3_696_6141,0.0015
6142,1,0.734,Server3_696,ChatGPT,model_Server3_696_6142,0.0015
6143,1,0.459,Server3_619,ChatGPT,model_Server3_619_6143,0.0015
6144,1,0.341,Server3_666,ChatGPT,model_Server3_666_6144,0.0015
6145,1,0.427,Server3_675,ChatGPT,model_Server3_675_6145,0.0015
6146,1,0.744,Server3_642,ChatGPT,model_Server3_642_6146,0.0015
6147,1,0.733,Server3_664,ChatGPT,model_Server3_664_6147,0.0015
6148,2,0.41,Server3_647,GPT-4,model_Server3_647_6148,0.03
6149,1,0.545,Server3_620,ChatGPT,model_Server3_620_6149,0.0015
6150,1,0.427,Server3_699,ChatGPT,model_Server3_699_6150,0.0015
6151,2,0.658,Server3_694,GPT-4,model_Server3_694_6151,0.03
6152,1,0.147,Server3_601,ChatGPT,model_Server3_601_6152,0.0015
6153,1,0.65,Server3_637,ChatGPT,model_Server3_637_6153,0.0015
6154,2,0.828,Server3_625,GPT-4,model_Server3_625_6154,0.03
6155,1,0.208,Server3_657,ChatGPT,model_Server3_657_6155,0.0015
6156,1,0.881,Server3_640,ChatGPT,model_Server3_640_6156,0.0015
6157,1,0.319,Server3_693,ChatGPT,model_Server3_693_6157,0.0015
6158,1,0.873,Server3_655,ChatGPT,model_Server3_655_6158,0.0015
6159,2,0.691,Server3_670,GPT-4,model_Server3_670_6159,0.03
6160,1,0.594,Server3_647,ChatGPT,model_Server3_647_6160,0.0015
6161,1,0.589,Server3_626,ChatGPT,model_Server3_626_6161,0.0015
6162,1,0.684,Server3_675,ChatGPT,model_Server3_675_6162,0.0015
6163,2,0.835,Server3_687,GPT-4,model_Server3_687_6163,0.03
6164,1,0.777,Server3_653,ChatGPT,model_Server3_653_6164,0.0015
6165,2,0.83,Server3_615,GPT-4,model_Server3_615_6165,0.03
6166,1,1.0,Server3_619,ChatGPT,model_Server3_619_6166,0.0015
6167,1,0.544,Server3_610,ChatGPT,model_Server3_610_6167,0.0015
6168,1,0.638,Server3_603,ChatGPT,model_Server3_603_6168,0.0015
6169,1,0.614,Server3_655,ChatGPT,model_Server3_655_6169,0.0015
6170,1,0.73,Server3_666,ChatGPT,model_Server3_666_6170,0.0015
6171,2,0.812,Server3_618,GPT-4,model_Server3_618_6171,0.03
6172,1,0.559,Server3_650,ChatGPT,model_Server3_650_6172,0.0015
6173,1,0.763,Server3_671,ChatGPT,model_Server3_671_6173,0.0015
6174,1,0.734,Server3_652,ChatGPT,model_Server3_652_6174,0.0015
6175,1,0.764,Server3_643,ChatGPT,model_Server3_643_6175,0.0015
6176,1,0.595,Server3_643,ChatGPT,model_Server3_643_6176,0.0015
6177,1,0.952,Server3_667,ChatGPT,model_Server3_667_6177,0.0015
6178,1,0.786,Server3_622,ChatGPT,model_Server3_622_6178,0.0015
6179,2,0.775,Server3_698,GPT-4,model_Server3_698_6179,0.03
6180,1,0.559,Server3_698,ChatGPT,model_Server3_698_6180,0.0015
6181,2,0.599,Server3_621,GPT-4,model_Server3_621_6181,0.03
6182,1,0.908,Server3_672,ChatGPT,model_Server3_672_6182,0.0015
6183,1,0.7,Server3_616,ChatGPT,model_Server3_616_6183,0.0015
