ServerID,Longitude,Latitude,LinkBandwidth,ComputationCapacity,StorageCapacity,TrafficRate,ClusterID,OriginalID,NormalizedCompute
Server2_336,-2.7579,52.6817,50,44,36,34,Server2,1619234,0.7457627118644068
Server2_876,-1.9708,51.5571,50,44,26,41,Server2,7196299,0.7457627118644068
Server2_805,-1.5247,53.7887,50,44,29,34,Server2,13333248,0.7457627118644068
Server2_189,-0.1176,51.5807,50,44,27,26,Server2,129683848,0.7457627118644068
Server2_769,-2.1808,53.4079,50,44,30,41,Server2,994889,0.7457627118644068
Server2_677,-1.6717,52.791,50,44,29,24,Server2,129851417,0.7457627118644068
Server2_740,-1.2256,51.6037,50,44,15,42,Server2,46294409,0.7457627118644068
Server2_133,-2.9033,54.3798,50,44,24,32,Server2,12493,0.7457627118644068
Server2_76,-0.4326,51.9158,50,44,31,34,Server2,1114369,0.7457627118644068
Server2_693,-0.4393,51.4936,50,43,22,38,Server2,2320660,0.7288135593220338
Server2_608,-1.2392,51.6912,50,43,27,23,Server2,130065538,0.7288135593220338
Server2_857,-0.9882,51.4554,50,43,19,45,Server2,900108,0.7288135593220338
Server2_318,-0.2592,51.4373,50,43,35,20,Server2,1625632,0.7288135593220338
Server2_680,-2.4422,52.3701,50,43,17,47,Server2,5064705,0.7288135593220338
Server2_986,-0.5171,51.5079,50,43,37,30,Server2,153749358,0.7288135593220338
Server2_285,-0.5917,52.0234,50,43,19,47,Server2,129659402,0.7288135593220338
Server2_422,0.2433,51.454,50,43,20,36,Server2,128454530,0.7288135593220338
Server2_423,-1.3803,52.9298,50,43,15,31,Server2,154043253,0.7288135593220338
Server2_877,-2.0997,51.8974,50,43,35,30,Server2,8223748,0.7288135593220338
Server2_621,-1.3243,53.5455,50,43,17,31,Server2,134211975,0.7288135593220338
Server2_79,-2.5847,51.6076,50,43,27,30,Server2,6563841,0.7288135593220338
Server2_952,-2.6138,51.4783,50,43,29,38,Server2,8366082,0.7288135593220338
Server2_565,-0.106,51.5479,50,43,24,41,Server2,3648257,0.7288135593220338
Server2_323,-0.0888,51.5477,50,43,27,42,Server2,128090478,0.7288135593220338
Server2_992,-3.0254,56.4699,50,43,24,41,Server2,130104076,0.7288135593220338
Server2_64,-0.5883,51.4975,50,43,25,35,Server2,3052312,0.7288135593220338
Server2_641,-0.6251,53.8219,50,43,26,28,Server2,134034562,0.7288135593220338
Server2_522,-1.6354,52.611,50,43,29,33,Server2,130070548,0.7288135593220338
Server2_528,-1.2061,52.6143,50,43,36,27,Server2,8141192,0.7288135593220338
Server2_512,-2.5719,51.5253,50,42,19,43,Server2,29067384,0.711864406779661
Server2_790,0.1184,51.4917,50,42,26,41,Server2,126208,0.711864406779661
Server2_763,-2.2364,53.4685,50,42,28,45,Server2,654862,0.711864406779661
Server2_561,-0.9686,51.411,50,42,16,44,Server2,3292454,0.711864406779661
Server2_787,-2.9759,53.2938,50,42,17,39,Server2,3120385,0.711864406779661
Server2_398,-0.1367,51.5189,50,42,18,34,Server2,134239859,0.711864406779661
Server2_491,-1.698,54.9786,50,42,23,36,Server2,730,0.711864406779661
Server2_742,-3.8329,57.2028,50,42,17,40,Server2,4763394,0.711864406779661
Server2_604,-1.8325,51.5818,50,42,20,38,Server2,8365569,0.711864406779661
Server2_547,-0.3456,51.4821,50,42,26,39,Server2,128619906,0.711864406779661
Server2_897,-7.6637,54.333,50,42,30,27,Server2,131180830,0.711864406779661
Server2_903,-2.116,52.5866,50,42,25,30,Server2,139474313,0.711864406779661
Server2_657,-0.3668,51.8138,50,42,18,30,Server2,129807904,0.711864406779661
Server2_1,-2.4212,51.3885,50,42,37,43,Server2,606721,0.711864406779661
Server2_274,-0.9709,51.4551,50,42,32,39,Server2,4588574,0.711864406779661
Server2_134,-1.3749,50.9426,50,42,37,34,Server2,3078684,0.711864406779661
Server2_154,-0.0934,51.474,50,42,16,36,Server2,2650880,0.711864406779661
Server2_372,-3.039,56.4669,50,42,21,32,Server2,13426,0.711864406779661
Server2_197,-3.057,54.6378,50,42,18,42,Server2,31236978,0.711864406779661
Server2_98,-2.2388,53.4809,50,42,35,30,Server2,139480949,0.711864406779661
Server2_6,-0.3287,51.6451,50,42,34,20,Server2,13317633,0.711864406779661
Server2_667,-0.1486,51.5349,50,41,32,32,Server2,2280988,0.6949152542372882
Server2_211,0.2226,51.4274,50,41,19,37,Server2,355606,0.6949152542372882
Server2_924,-1.3897,54.058,50,41,36,24,Server2,7341,0.6949152542372882
Server2_749,-1.5021,52.4658,50,41,37,41,Server2,8964699,0.6949152542372882
Server2_80,-0.9068,52.1665,50,41,19,35,Server2,129714196,0.6949152542372882
Server2_217,-2.2951,51.7921,50,41,18,47,Server2,63750,0.6949152542372882
Server2_537,0.2244,51.9046,50,41,33,32,Server2,1540615,0.6949152542372882
Server2_84,-2.2408,51.8666,50,41,28,21,Server2,8173826,0.6949152542372882
Server2_871,-0.0775,51.3929,50,41,15,26,Server2,7895811,0.6949152542372882
Server2_867,-0.1529,51.5434,50,41,29,45,Server2,229228548,0.6949152542372882
Server2_56,0.0609,51.4899,50,41,28,38,Server2,125789,0.6949152542372882
Server2_519,-1.7299,52.4862,50,41,36,25,Server2,4392970,0.6949152542372882
Server2_551,-0.2198,51.5238,50,41,36,34,Server2,8421539849,0.6949152542372882
Server2_120,-2.4139,51.6665,50,41,25,20,Server2,54231065,0.6949152542372882
Server2_513,-2.1079,53.6031,50,41,32,42,Server2,7483909,0.6949152542372882
Server2_979,-1.7149,52.4371,50,41,16,33,Server2,140038793,0.6949152542372882
Server2_104,-1.7138,52.524,50,41,24,38,Server2,38151,0.6949152542372882
Server2_616,-1.7224,51.9276,50,41,19,39,Server2,5801217,0.6949152542372882
Server2_102,-1.7001,51.9903,50,41,26,30,Server2,1354759,0.6949152542372882
Server2_392,-1.8966,52.4848,50,41,27,37,Server2,9423323137,0.6949152542372882
Server2_400,-0.46,51.4682,50,41,21,27,Server2,8865794,0.6949152542372882
Server2_982,-2.1748,52.1769,50,41,36,28,Server2,58425,0.6949152542372882
Server2_369,-2.4311,53.5303,50,41,36,33,Server2,30424440,0.6949152542372882
Server2_746,0.0262,51.5098,50,41,16,43,Server2,22982,0.6949152542372882
Server2_473,-3.031,53.389,50,40,28,34,Server2,8427014,0.6779661016949152
Server2_167,-2.6308,51.4563,50,40,32,30,Server2,6746882,0.6779661016949152
Server2_531,-1.0766,53.9551,50,40,32,30,Server2,267015,0.6779661016949152
Server2_733,-0.1515,51.5032,50,40,31,40,Server2,21769227,0.6779661016949152
Server2_470,-2.0184,52.6791,50,40,17,45,Server2,1640960,0.6779661016949152
Server2_707,-3.0553,53.1416,50,40,32,23,Server2,5475584,0.6779661016949152
Server2_803,-1.3548,51.7772,50,40,26,44,Server2,4992,0.6779661016949152
Server2_507,-2.5795,51.4496,50,40,36,47,Server2,163119139,0.6779661016949152
Server2_321,-0.1255,51.5336,50,40,19,44,Server2,3186190,0.6779661016949152
Server2_59,-3.1914,55.9526,50,40,19,39,Server2,3108615,0.6779661016949152
Server2_347,-1.174,50.6383,50,40,26,32,Server2,3405074,0.6779661016949152
Server2_200,-3.6717,57.6023,50,40,30,29,Server2,131306250,0.6779661016949152
Server2_497,-0.5078,51.3979,50,40,34,25,Server2,2678796,0.6779661016949152
Server2_485,0.3729,51.5146,50,40,20,30,Server2,3532046,0.6779661016949152
Server2_815,-1.2767,51.8578,50,40,31,42,Server2,15142,0.6779661016949152
Server2_770,-1.371,50.9484,50,40,35,35,Server2,21198,0.6779661016949152
Server2_816,-2.5759,51.5162,50,40,29,38,Server2,1312294,0.6779661016949152
Server2_34,-1.7025,52.6271,50,40,16,36,Server2,130062368,0.6779661016949152
Server2_258,-2.1622,52.8571,50,40,30,42,Server2,4792067,0.6779661016949152
Server2_235,-1.5513,53.6832,50,40,35,25,Server2,7186688,0.6779661016949152
Server2_388,-0.1753,51.6883,50,40,29,24,Server2,6069524,0.6779661016949152
Server2_231,-2.5463,51.5201,50,40,35,42,Server2,29080690,0.6779661016949152
Server2_365,-1.3543,52.8598,50,40,29,40,Server2,16488,0.6779661016949152
Server2_550,-1.8207,52.5081,50,40,31,44,Server2,13553664,0.6779661016949152
Server2_935,-1.7058,53.5847,50,40,27,24,Server2,129739888,0.6779661016949152
Server2_498,-3.0515,51.5395,50,39,29,32,Server2,4922382,0.6610169491525424
Server2_718,-2.5806,51.4494,50,39,17,25,Server2,300064,0.6610169491525424
Server2_685,-4.8482,55.247,50,39,29,31,Server2,2494850,0.6610169491525424
Server2_141,-1.5243,53.8667,50,39,37,21,Server2,2560258,0.6610169491525424
Server2_853,-0.349,51.4089,50,39,33,24,Server2,241418,0.6610169491525424
Server2_496,0.1671,51.4429,50,39,21,43,Server2,13132289,0.6610169491525424
Server2_138,-2.2702,51.5175,50,39,25,30,Server2,473366,0.6610169491525424
Server2_735,0.6092,51.5796,50,39,15,46,Server2,130640906,0.6610169491525424
Server2_228,-1.1703,52.9303,50,39,16,25,Server2,632648,0.6610169491525424
Server2_624,-3.6519,50.5671,50,39,21,41,Server2,4234240,0.6610169491525424
Server2_831,-0.0027,51.465,50,39,29,22,Server2,92700709,0.6610169491525424
Server2_946,-2.2298,53.4775,50,39,25,30,Server2,47484097,0.6610169491525424
Server2_988,-2.2454,51.3232,50,39,31,28,Server2,2236426,0.6610169491525424
Server2_387,-2.1897,51.3028,50,39,28,37,Server2,1497710,0.6610169491525424
Server2_800,-0.1147,51.5062,50,39,22,36,Server2,4669869,0.6610169491525424
Server2_825,-0.317,51.3001,50,39,35,30,Server2,274688,0.6610169491525424
Server2_563,0.0395,51.4944,50,39,17,25,Server2,137434736,0.6610169491525424
Server2_653,-5.8976,54.5867,50,39,19,38,Server2,1518080,0.6610169491525424
Server2_111,-1.7596,53.7343,50,39,31,36,Server2,3779073,0.6610169491525424
Server2_47,-1.9667,52.5699,50,39,32,28,Server2,1822978,0.6610169491525424
Server2_238,-1.9624,52.4101,50,38,34,28,Server2,6609152,0.6440677966101694
Server2_479,-2.9477,51.596,50,38,25,42,Server2,3594782,0.6440677966101694
Server2_833,-2.0401,50.6088,50,38,24,22,Server2,2068742,0.6440677966101694
Server2_340,-0.1189,51.4925,50,38,33,46,Server2,139286683,0.6440677966101694
Server2_974,-1.9733,50.9034,50,38,22,24,Server2,9503,0.6440677966101694
Server2_299,-1.9388,52.6564,50,38,34,41,Server2,29379960,0.6440677966101694
Server2_49,-1.1805,52.2756,50,38,19,30,Server2,1162823,0.6440677966101694
Server2_306,-2.6528,51.4194,50,38,16,47,Server2,97845273,0.6440677966101694
Server2_971,-2.3074,53.385,50,38,19,34,Server2,13194844,0.6440677966101694
Server2_926,-0.4011,51.6934,50,38,24,39,Server2,76070,0.6440677966101694
Server2_515,-2.6201,53.5266,50,38,33,30,Server2,49846497,0.6440677966101694
Server2_362,-2.1407,52.5712,50,38,36,45,Server2,1111330,0.6440677966101694
Server2_51,-3.5331,50.725,50,38,34,44,Server2,19123008,0.6440677966101694
Server2_949,-0.8057,52.9466,50,38,17,38,Server2,131620462,0.6440677966101694
Server2_736,-0.4501,51.8783,50,38,17,43,Server2,7131136,0.6440677966101694
Server2_229,-1.0364,53.7865,50,38,18,33,Server2,41906,0.6440677966101694
Server2_861,-2.3059,53.4196,50,38,23,36,Server2,6339608,0.6440677966101694
Server2_411,-0.0562,51.4902,50,38,26,39,Server2,7485191,0.6440677966101694
Server2_449,-2.214,52.9561,50,38,15,35,Server2,1848838,0.6440677966101694
Server2_574,-0.4643,51.7351,50,38,22,35,Server2,988930,0.6440677966101694
Server2_571,-6.4689,57.3786,50,38,34,23,Server2,3923,0.6440677966101694
Server2_330,-2.7523,54.6637,50,38,24,20,Server2,1967228,0.6440677966101694
Server2_879,-1.7067,52.4569,50,38,29,20,Server2,8198405,0.6440677966101694
Server2_702,-0.1454,51.5777,50,38,37,22,Server2,139171493,0.6440677966101694
Server2_518,-0.2157,51.7746,50,38,31,21,Server2,6877698,0.6440677966101694
Server2_598,-0.466,51.8889,50,37,24,34,Server2,427,0.6271186440677966
Server2_660,-0.9891,52.1348,50,37,22,22,Server2,133842959,0.6271186440677966
Server2_676,-1.522,54.7137,50,37,35,47,Server2,7979009,0.6271186440677966
Server2_619,0.0959,51.4903,50,37,26,46,Server2,12966,0.6271186440677966
Server2_753,-2.7949,54.0516,50,37,34,28,Server2,4100116,0.6271186440677966
Server2_634,-0.2892,51.4793,50,37,21,36,Server2,3831324,0.6271186440677966
Server2_282,-0.2859,51.6427,50,37,15,32,Server2,7252584,0.6271186440677966
Server2_548,-3.2734,50.9652,50,37,16,39,Server2,1312798,0.6271186440677966
Server2_256,-1.2205,50.5897,50,37,26,43,Server2,10136735,0.6271186440677966
Server2_246,-1.4452,52.8629,50,37,31,26,Server2,43434086,0.6271186440677966
Server2_834,-1.4771,53.7786,50,37,24,43,Server2,2757123,0.6271186440677966
Server2_847,-0.5201,51.5063,50,37,24,23,Server2,2541582,0.6271186440677966
Server2_469,-4.7719,50.5488,50,37,26,45,Server2,2303864,0.6271186440677966
Server2_322,-0.6546,51.2864,50,37,20,43,Server2,2553346,0.6271186440677966
Server2_316,-0.6173,51.1844,50,37,30,36,Server2,47418469,0.6271186440677966
Server2_902,-0.5164,51.8844,50,37,28,22,Server2,460032,0.6271186440677966
Server2_939,-1.2686,54.5693,50,37,23,23,Server2,129563261,0.6271186440677966
Server2_909,-2.2009,53.0533,50,37,27,47,Server2,7304717,0.6271186440677966
Server2_42,-1.9863,52.455,50,37,18,25,Server2,5650466,0.6271186440677966
Server2_409,1.2857,52.638,50,37,15,45,Server2,130566154,0.6271186440677966
Server2_855,-1.0105,51.3907,50,37,19,31,Server2,3357980,0.6271186440677966
Server2_442,-1.6357,52.6031,50,37,27,24,Server2,631369,0.6271186440677966
Server2_159,-0.2405,51.9764,50,36,30,43,Server2,2021634,0.6101694915254238
Server2_868,-1.8152,53.6766,50,36,25,34,Server2,140272244,0.6101694915254238
Server2_399,-4.1303,50.3789,50,36,27,30,Server2,2510614,0.6101694915254238
Server2_416,-2.6609,53.5027,50,36,32,34,Server2,3791384,0.6101694915254238
Server2_19,-0.1407,51.573,50,36,28,21,Server2,2605825,0.6101694915254238
Server2_89,-0.2088,51.5234,50,36,23,20,Server2,128632711,0.6101694915254238
Server2_501,-0.4831,51.6856,50,36,35,41,Server2,3403286,0.6101694915254238
Server2_716,-0.0135,51.4855,50,36,37,28,Server2,1568796,0.6101694915254238
Server2_540,-2.2946,53.4183,50,36,31,26,Server2,13349724,0.6101694915254238
Server2_357,-0.1262,51.5117,50,36,34,26,Server2,2602241,0.6101694915254238
Server2_63,-0.9882,51.4554,50,36,24,24,Server2,1863958,0.6101694915254238
Server2_913,-2.4131,51.6657,50,36,19,45,Server2,54231055,0.6101694915254238
Server2_554,-0.104,51.5109,50,36,35,31,Server2,2647307,0.6101694915254238
Server2_344,-0.1344,51.5328,50,36,32,26,Server2,8683225105,0.6101694915254238
Server2_427,-2.4793,53.4688,50,36,34,35,Server2,8412691,0.6101694915254238
Server2_272,-1.6431,54.9747,50,36,19,25,Server2,128850969,0.6101694915254238
Server2_661,-0.0724,51.5245,50,36,24,44,Server2,135074672,0.6101694915254238
Server2_928,-0.6115,51.4828,50,36,23,26,Server2,9149955,0.6101694915254238
Server2_468,1.1685,51.8096,50,36,17,45,Server2,129497978,0.6101694915254238
Server2_784,-2.6812,51.4982,50,36,17,28,Server2,6116380,0.6101694915254238
Server2_794,-0.2176,51.525,50,36,17,42,Server2,7953409,0.6101694915254238
Server2_151,-1.492,52.6577,50,36,29,36,Server2,8144821,0.6101694915254238
Server2_771,-0.7616,52.0376,50,36,31,43,Server2,599042,0.6101694915254238
Server2_606,-2.1726,53.0267,50,36,29,38,Server2,2070528,0.6101694915254238
Server2_466,-3.0273,53.3892,50,36,35,25,Server2,1123696,0.6101694915254238
Server2_417,0.1271,51.507,50,35,29,33,Server2,106510,0.5932203389830508
Server2_623,-1.3041,51.0445,50,35,36,26,Server2,5494029,0.5932203389830508
Server2_581,-0.1411,51.514,50,35,19,44,Server2,130617205,0.5932203389830508
Server2_69,-0.2003,51.561,50,35,30,46,Server2,3022356,0.5932203389830508
Server2_289,-1.6156,54.9826,50,35,24,43,Server2,47217,0.5932203389830508
Server2_214,-0.4448,51.4713,50,35,31,29,Server2,1863642,0.5932203389830508
Server2_155,-0.9736,51.6838,50,35,30,22,Server2,1442048,0.5932203389830508
Server2_3,-0.8505,51.8391,50,35,22,34,Server2,10586368,0.5932203389830508
Server2_61,-1.4828,53.0199,50,35,18,41,Server2,43431882,0.5932203389830508
Server2_480,0.145,51.7458,50,35,34,32,Server2,18027,0.5932203389830508
Server2_239,-1.5764,54.3205,50,35,24,41,Server2,130501230,0.5932203389830508
Server2_359,-0.3681,51.5478,50,35,35,31,Server2,129470840,0.5932203389830508
Server2_712,-1.3265,51.6558,50,35,17,21,Server2,1841182,0.5932203389830508
Server2_58,-1.9289,52.4845,50,35,17,24,Server2,139686766,0.5932203389830508
Server2_761,-2.54,53.3761,50,35,19,47,Server2,4572184,0.5932203389830508
Server2_875,-2.2406,53.4794,50,35,30,31,Server2,141641,0.5932203389830508
Server2_759,-2.1385,53.5933,50,35,31,42,Server2,739401,0.5932203389830508
Server2_260,-0.1541,51.5342,50,35,22,22,Server2,3078168,0.5932203389830508
Server2_752,-2.9363,53.8048,50,35,18,21,Server2,2167815,0.5932203389830508
Server2_100,-2.7902,53.2852,50,35,16,27,Server2,2302744,0.5932203389830508
Server2_163,-1.3922,53.7115,50,35,31,24,Server2,138641545,0.5932203389830508
Server2_26,-0.218,51.5772,50,35,34,35,Server2,8842259,0.5932203389830508
Server2_91,-2.022,52.6507,50,35,19,27,Server2,29411972,0.5932203389830508
Server2_638,-2.5697,51.4518,50,35,37,33,Server2,2065786,0.5932203389830508
Server2_457,-4.1019,51.5828,50,35,20,47,Server2,2038304,0.5932203389830508
Server2_593,-3.5355,50.7252,50,35,20,31,Server2,4002309,0.5932203389830508
Server2_383,-2.3037,53.3595,50,35,28,46,Server2,3473409,0.5932203389830508
Server2_654,-2.277,53.48,50,34,33,26,Server2,1146882,0.576271186440678
Server2_656,-1.9379,52.4893,50,34,29,29,Server2,139687049,0.576271186440678
Server2_968,-1.5008,53.8854,50,34,30,25,Server2,13312774,0.576271186440678
Server2_568,-1.1958,54.5671,50,34,28,37,Server2,138620798,0.576271186440678
Server2_534,-1.284,53.0737,50,34,22,28,Server2,7486209,0.576271186440678
Server2_894,-0.9735,51.4534,50,34,17,37,Server2,4588582,0.576271186440678
Server2_688,-2.2702,53.4076,50,34,16,25,Server2,140298111,0.576271186440678
Server2_689,-2.2606,53.3889,50,34,27,21,Server2,12892672,0.576271186440678
Server2_176,-0.0222,51.5275,50,34,37,24,Server2,1934620,0.576271186440678
Server2_708,-1.7934,51.0577,50,34,20,24,Server2,2869012,0.576271186440678
Server2_722,-2.4009,51.6828,50,34,35,47,Server2,65118,0.576271186440678
Server2_283,-1.9584,52.386,50,34,21,42,Server2,3483938,0.576271186440678
Server2_455,-0.075,51.7975,50,34,28,33,Server2,153775887,0.576271186440678
Server2_153,-0.1411,51.5137,50,34,24,22,Server2,6996234,0.576271186440678
Server2_995,-0.0784,51.3638,50,34,21,22,Server2,139678845,0.576271186440678
Server2_474,-0.988,51.4554,50,34,24,32,Server2,13158983,0.576271186440678
Server2_822,-2.7722,52.6212,50,34,18,46,Server2,4973825,0.576271186440678
Server2_820,-0.9483,51.4745,50,34,37,45,Server2,3358494,0.576271186440678
Server2_40,-6.0381,54.7009,50,34,29,47,Server2,3622656,0.576271186440678
Server2_11,-1.825,52.6774,50,33,37,40,Server2,263169,0.559322033898305
Server2_35,-0.1143,51.5045,50,33,23,46,Server2,21764110,0.559322033898305
Server2_802,-0.8972,51.5375,50,33,37,33,Server2,133310494,0.559322033898305
Server2_636,-0.9715,51.4538,50,33,26,41,Server2,28923248,0.559322033898305
Server2_220,-6.9529,55.0544,50,33,16,22,Server2,130817671,0.559322033898305
Server2_46,-0.2231,51.5493,50,33,22,23,Server2,3438602,0.559322033898305
Server2_704,-0.3446,51.5968,50,33,20,27,Server2,1482031104,0.559322033898305
Server2_117,-1.942,52.548,50,33,22,36,Server2,1948418,0.559322033898305
Server2_862,-2.5117,53.5599,50,33,18,37,Server2,682762,0.559322033898305
Server2_856,-1.252,51.7279,50,33,31,36,Server2,1375238,0.559322033898305
Server2_738,0.1232,51.4971,50,33,25,39,Server2,3971085,0.559322033898305
Server2_842,-1.9453,51.7234,50,33,37,25,Server2,1120010,0.559322033898305
Server2_835,-1.1892,52.383,50,33,25,26,Server2,4748306,0.559322033898305
Server2_778,-1.5047,52.9286,50,33,27,39,Server2,3778574,0.559322033898305
Server2_786,-2.0836,52.6473,50,33,26,25,Server2,13166594,0.559322033898305
Server2_105,0.164,51.4913,50,33,31,42,Server2,8211463,0.559322033898305
Server2_73,-0.9566,51.9198,50,33,29,29,Server2,14132,0.559322033898305
Server2_376,-1.492,52.4615,50,33,22,41,Server2,2843137,0.559322033898305
Server2_276,-0.9275,52.2047,50,33,15,40,Server2,2304519,0.559322033898305
Server2_295,-1.2437,54.55,50,33,31,39,Server2,21538,0.559322033898305
Server2_337,-0.1292,51.5333,50,33,17,46,Server2,4178444,0.559322033898305
Server2_315,-2.1348,53.3568,50,33,35,43,Server2,3254558,0.559322033898305
Server2_296,-0.0035,51.661,50,33,31,29,Server2,3221004,0.559322033898305
Server2_445,-1.594,52.4681,50,33,16,25,Server2,3932171,0.559322033898305
Server2_588,0.0779,52.1986,50,33,24,37,Server2,323330,0.559322033898305
Server2_292,-1.1781,52.2528,50,33,27,35,Server2,911110,0.559322033898305
Server2_408,-2.4592,51.4058,50,33,32,44,Server2,19209840,0.559322033898305
Server2_286,-1.6173,54.9681,50,33,32,39,Server2,15544,0.559322033898305
Server2_764,0.2538,51.4811,50,32,31,40,Server2,128092526,0.5423728813559322
Server2_8,-0.2594,52.5128,50,32,27,22,Server2,136743024,0.5423728813559322
Server2_985,-3.2799,51.3981,50,32,28,39,Server2,7931141,0.5423728813559322
Server2_300,-1.3534,53.92,50,32,35,36,Server2,1345281,0.5423728813559322
Server2_476,-2.3942,53.4813,50,32,26,39,Server2,1772873,0.5423728813559322
Server2_500,-0.1335,51.5128,50,32,27,39,Server2,2606867,0.5423728813559322
Server2_942,-1.5136,50.9461,50,32,27,41,Server2,8154880,0.5423728813559322
Server2_313,-1.4246,53.3952,50,32,29,25,Server2,5713682,0.5423728813559322
Server2_757,-2.1161,53.272,50,32,26,39,Server2,3180801,0.5423728813559322
Server2_251,-2.2288,53.4766,50,32,27,40,Server2,59356797,0.5423728813559322
Server2_731,0.0304,51.4643,50,32,35,25,Server2,3837186,0.5423728813559322
Server2_776,-2.6108,53.5388,50,32,26,37,Server2,3861276,0.5423728813559322
Server2_74,-1.2146,51.4623,50,32,20,43,Server2,2741255,0.5423728813559322
Server2_314,-1.8784,52.4485,50,32,17,27,Server2,153415,0.5423728813559322
Server2_772,-1.2576,52.9992,50,32,19,30,Server2,3315980,0.5423728813559322
Server2_611,-0.0068,51.4737,50,32,34,24,Server2,120576,0.5423728813559322
Server2_697,-0.6761,51.4062,50,32,31,30,Server2,13912905,0.5423728813559322
Server2_860,-2.2657,52.3691,50,32,24,30,Server2,4699394,0.5423728813559322
Server2_361,-2.9743,53.4219,50,32,34,29,Server2,13401350,0.5423728813559322
Server2_280,-1.317,51.6451,50,32,27,26,Server2,7062273,0.5423728813559322
Server2_600,-2.5752,52.6925,50,32,28,37,Server2,3197696,0.5423728813559322
Server2_910,0.36,51.4755,50,31,32,24,Server2,134494082,0.5254237288135594
Server2_911,-1.1358,51.5879,50,31,19,20,Server2,1621514,0.5254237288135594
Server2_309,-2.8268,53.8045,50,31,24,37,Server2,4064534,0.5254237288135594
Server2_367,-0.1044,51.5171,50,31,34,29,Server2,232488975,0.5254237288135594
Server2_978,-2.6918,53.6363,50,31,32,35,Server2,30189702,0.5254237288135594
Server2_221,0.2141,51.6052,50,31,15,41,Server2,3412774,0.5254237288135594
Server2_68,-1.7455,52.7275,50,31,35,37,Server2,8375822,0.5254237288135594
Server2_668,-0.2068,51.4966,50,31,16,45,Server2,137218162,0.5254237288135594
Server2_101,-1.8403,53.6671,50,31,18,38,Server2,6915091,0.5254237288135594
Server2_984,-2.565,51.5194,50,31,37,39,Server2,12918272,0.5254237288135594
Server2_225,-0.128,51.5035,50,31,24,38,Server2,54290,0.5254237288135594
Server2_673,-0.5002,51.6459,50,31,24,27,Server2,3227928,0.5254237288135594
Server2_170,-2.2525,53.0273,50,31,27,26,Server2,50062,0.5254237288135594
Server2_572,-0.1274,51.4374,50,31,29,46,Server2,3123974,0.5254237288135594
Server2_181,-0.1464,51.4945,50,31,30,41,Server2,133570173,0.5254237288135594
Server2_591,-0.3747,51.88,50,31,23,45,Server2,10711042,0.5254237288135594
Server2_493,-1.4618,53.3781,50,31,31,22,Server2,25334,0.5254237288135594
Server2_38,-0.1018,51.4681,50,31,25,23,Server2,25844354,0.5254237288135594
Server2_921,-0.9144,52.1502,50,31,36,30,Server2,129714296,0.5254237288135594
Server2_52,-1.4292,52.8618,50,31,21,31,Server2,133544046,0.5254237288135594
Server2_915,-0.3414,51.3199,50,31,25,34,Server2,14880,0.5254237288135594
Server2_353,-1.4273,53.9052,50,31,26,38,Server2,4569,0.5254237288135594
Server2_732,-1.4142,52.3678,50,31,37,32,Server2,8398343,0.5254237288135594
Server2_162,-2.8146,53.9928,50,31,23,40,Server2,4603682,0.5254237288135594
Server2_962,-2.3858,53.5482,50,31,36,22,Server2,3662598,0.5254237288135594
Server2_583,-2.9043,51.4248,50,31,25,34,Server2,54731,0.5254237288135594
Server2_933,-5.3108,50.086,50,31,32,38,Server2,12390939,0.5254237288135594
Server2_969,0.4677,52.3576,50,31,16,24,Server2,130876953,0.5254237288135594
Server2_277,0.054,51.4926,50,30,24,31,Server2,566344,0.5084745762711864
Server2_150,-1.2979,53.1119,50,30,16,47,Server2,131339384,0.5084745762711864
Server2_113,-2.1347,53.3263,50,30,17,39,Server2,20808,0.5084745762711864
Server2_517,-2.8858,53.1861,50,30,28,26,Server2,1469277,0.5084745762711864
Server2_324,-2.3038,53.4813,50,30,31,38,Server2,4593190,0.5084745762711864
Server2_177,-0.9947,51.9954,50,30,36,44,Server2,13242,0.5084745762711864
Server2_838,-1.2619,52.6613,50,30,28,36,Server2,131477514,0.5084745762711864
Server2_204,0.1126,51.5055,50,30,23,21,Server2,429572101,0.5084745762711864
Server2_973,-0.7292,51.6454,50,30,15,26,Server2,6882048,0.5084745762711864
Server2_916,-1.4577,52.7426,50,30,35,39,Server2,523265,0.5084745762711864
Server2_671,-1.9332,52.1094,50,30,15,34,Server2,13716638,0.5084745762711864
Server2_30,-0.4151,51.308,50,30,36,26,Server2,24806,0.5084745762711864
Server2_627,-1.9187,52.6373,50,30,20,32,Server2,1196656,0.5084745762711864
Server2_529,-0.1519,51.5144,50,30,19,26,Server2,129596541,0.5084745762711864
Server2_931,-0.428,51.758,50,30,27,43,Server2,497991,0.5084745762711864
Server2_307,-1.2293,53.1047,50,30,15,36,Server2,8830209,0.5084745762711864
Server2_869,-0.1145,51.3942,50,30,32,32,Server2,2829074,0.5084745762711864
Server2_788,-2.129,51.4811,50,30,34,33,Server2,1070858,0.5084745762711864
Server2_237,-1.4615,51.199,50,30,17,34,Server2,258639992,0.5084745762711864
Server2_792,-0.1197,51.5151,50,30,15,32,Server2,4565272,0.5084745762711864
Server2_596,0.0045,51.5016,50,30,18,43,Server2,139514258,0.5084745762711864
Server2_893,-0.2388,52.0927,50,29,24,31,Server2,13142344,0.4915254237288136
Server2_589,-0.1861,51.8619,50,29,31,23,Server2,2728450,0.4915254237288136
