ModelID,ModelType,ArenaScore,ServerID,ModelTypeName,ModelInstanceID,CostPerToken
1264,1,0.48,Server1_142,ChatGPT,model_Server1_142_1264,0.0015
1265,1,0.48,Server1_147,ChatGPT,model_Server1_147_1265,0.0015
1266,1,0.475,Server1_126,ChatGPT,model_Server1_126_1266,0.0015
1267,1,0.475,Server1_127,ChatGPT,model_Server1_127_1267,0.0015
1268,1,0.473,Server1_126,ChatGPT,model_Server1_126_1268,0.0015
1269,1,0.469,Server1_144,ChatGPT,model_Server1_144_1269,0.0015
1270,1,0.459,Server1_127,ChatGPT,model_Server1_127_1270,0.0015
1271,1,0.459,Server1_126,ChatGPT,model_Server1_126_1271,0.0015
1272,1,0.456,Server1_131,ChatGPT,model_Server1_131_1272,0.0015
1273,1,0.456,Server1_126,ChatGPT,model_Server1_126_1273,0.0015
1274,1,0.455,Server1_144,ChatGPT,model_Server1_144_1274,0.0015
1275,1,0.452,Server1_149,ChatGPT,model_Server1_149_1275,0.0015
1276,1,0.445,Server1_144,ChatGPT,model_Server1_144_1276,0.0015
1277,1,0.445,Server1_126,ChatGPT,model_Server1_126_1277,0.0015
1278,1,0.439,Server1_141,ChatGPT,model_Server1_141_1278,0.0015
1279,1,0.434,Server1_144,ChatGPT,model_Server1_144_1279,0.0015
1280,1,0.433,Server1_133,ChatGPT,model_Server1_133_1280,0.0015
1281,1,0.43,Server1_134,ChatGPT,model_Server1_134_1281,0.0015
1282,1,0.43,Server1_132,ChatGPT,model_Server1_132_1282,0.0015
1283,1,0.427,Server1_141,ChatGPT,model_Server1_141_1283,0.0015
1284,1,0.425,Server1_139,ChatGPT,model_Server1_139_1284,0.0015
1285,1,0.423,Server1_148,ChatGPT,model_Server1_148_1285,0.0015
1286,1,0.42,Server1_148,ChatGPT,model_Server1_148_1286,0.0015
1287,1,0.417,Server1_138,ChatGPT,model_Server1_138_1287,0.0015
1288,1,0.413,Server1_128,ChatGPT,model_Server1_128_1288,0.0015
1289,1,0.413,Server1_141,ChatGPT,model_Server1_141_1289,0.0015
1290,1,0.411,Server1_150,ChatGPT,model_Server1_150_1290,0.0015
1291,1,0.406,Server1_142,ChatGPT,model_Server1_142_1291,0.0015
1292,1,0.398,Server1_131,ChatGPT,model_Server1_131_1292,0.0015
1293,1,0.397,Server1_148,ChatGPT,model_Server1_148_1293,0.0015
1294,1,0.388,Server1_141,ChatGPT,model_Server1_141_1294,0.0015
1295,1,0.384,Server1_147,ChatGPT,model_Server1_147_1295,0.0015
1296,1,0.381,Server1_132,ChatGPT,model_Server1_132_1296,0.0015
1297,1,0.38,Server1_147,ChatGPT,model_Server1_147_1297,0.0015
1298,1,0.38,Server1_148,ChatGPT,model_Server1_148_1298,0.0015
1299,1,0.378,Server1_145,ChatGPT,model_Server1_145_1299,0.0015
1300,1,0.372,Server1_130,ChatGPT,model_Server1_130_1300,0.0015
1301,1,0.372,Server1_147,ChatGPT,model_Server1_147_1301,0.0015
1302,1,0.372,Server1_141,ChatGPT,model_Server1_141_1302,0.0015
1303,1,0.369,Server1_132,ChatGPT,model_Server1_132_1303,0.0015
1304,1,0.367,Server1_134,ChatGPT,model_Server1_134_1304,0.0015
1305,1,0.366,Server1_148,ChatGPT,model_Server1_148_1305,0.0015
1306,1,0.347,Server1_133,ChatGPT,model_Server1_133_1306,0.0015
1307,1,0.341,Server1_135,ChatGPT,model_Server1_135_1307,0.0015
1308,1,0.338,Server1_140,ChatGPT,model_Server1_140_1308,0.0015
1309,1,0.327,Server1_144,ChatGPT,model_Server1_144_1309,0.0015
1310,1,0.322,Server1_145,ChatGPT,model_Server1_145_1310,0.0015
1311,1,0.319,Server1_148,ChatGPT,model_Server1_148_1311,0.0015
1312,1,0.297,Server1_128,ChatGPT,model_Server1_128_1312,0.0015
1313,1,0.295,Server1_150,ChatGPT,model_Server1_150_1313,0.0015
1314,1,0.259,Server1_133,ChatGPT,model_Server1_133_1314,0.0015
1315,1,0.244,Server1_143,ChatGPT,model_Server1_143_1315,0.0015
1316,1,0.208,Server1_144,ChatGPT,model_Server1_144_1316,0.0015
1317,1,0.202,Server1_137,ChatGPT,model_Server1_137_1317,0.0015
1318,1,0.195,Server1_148,ChatGPT,model_Server1_148_1318,0.0015
1319,1,0.192,Server1_139,ChatGPT,model_Server1_139_1319,0.0015
1320,1,0.159,Server1_136,ChatGPT,model_Server1_136_1320,0.0015
1321,1,0.147,Server1_141,ChatGPT,model_Server1_141_1321,0.0015
1322,1,0.125,Server1_134,ChatGPT,model_Server1_134_1322,0.0015
1323,1,0.108,Server1_148,ChatGPT,model_Server1_148_1323,0.0015
1324,1,0.064,Server1_130,ChatGPT,model_Server1_130_1324,0.0015
1325,1,0.036,Server1_133,ChatGPT,model_Server1_133_1325,0.0015
1326,1,0.0,Server1_126,ChatGPT,model_Server1_126_1326,0.0015
1327,2,0.865,Server1_130,GPT-4,model_Server1_130_1327,0.03
1328,2,0.835,Server1_126,GPT-4,model_Server1_126_1328,0.03
1329,2,0.83,Server1_133,GPT-4,model_Server1_133_1329,0.03
1330,2,0.828,Server1_148,GPT-4,model_Server1_148_1330,0.03
1331,2,0.813,Server1_132,GPT-4,model_Server1_132_1331,0.03
1332,2,0.775,Server1_146,GPT-4,model_Server1_146_1332,0.03
1333,2,0.754,Server1_133,GPT-4,model_Server1_133_1333,0.03
1334,2,0.718,Server1_143,GPT-4,model_Server1_143_1334,0.03
1335,2,0.691,Server1_146,GPT-4,model_Server1_146_1335,0.03
1336,2,0.656,Server1_144,GPT-4,model_Server1_144_1336,0.03
1337,2,0.599,Server1_148,GPT-4,model_Server1_148_1337,0.03
1338,2,0.416,Server1_140,GPT-4,model_Server1_140_1338,0.03
1339,2,0.41,Server1_143,GPT-4,model_Server1_143_1339,0.03
1340,2,0.131,Server1_130,GPT-4,model_Server1_130_1340,0.03
1341,2,0.103,Server1_138,GPT-4,model_Server1_138_1341,0.03
1342,2,0.891,Server1_150,GPT-4,model_Server1_150_1342,0.03
1343,2,0.871,Server1_130,GPT-4,model_Server1_130_1343,0.03
1344,2,0.821,Server1_150,GPT-4,model_Server1_150_1344,0.03
1345,2,0.812,Server1_126,GPT-4,model_Server1_126_1345,0.03
1346,2,0.762,Server1_126,GPT-4,model_Server1_126_1346,0.03
1347,2,0.658,Server1_150,GPT-4,model_Server1_150_1347,0.03
1348,2,0.624,Server1_133,GPT-4,model_Server1_133_1348,0.03
1349,2,0.595,Server1_150,GPT-4,model_Server1_150_1349,0.03
1350,2,0.594,Server1_143,GPT-4,model_Server1_143_1350,0.03
1351,2,0.576,Server1_135,GPT-4,model_Server1_135_1351,0.03
1352,2,0.574,Server1_135,GPT-4,model_Server1_135_1352,0.03
1353,2,0.417,Server1_130,GPT-4,model_Server1_130_1353,0.03
1354,2,0.39,Server1_136,GPT-4,model_Server1_136_1354,0.03
1355,2,0.247,Server1_129,GPT-4,model_Server1_129_1355,0.03
1356,2,0.067,Server1_136,GPT-4,model_Server1_136_1356,0.03
1357,3,0.417,Server1_146,GPT-4v,model_Server1_146_1357,0.06
1358,3,0.417,Server1_128,GPT-4v,model_Server1_128_1358,0.06
1359,3,0.615,Server1_146,GPT-4v,model_Server1_146_1359,0.06
1360,3,0.739,Server1_128,GPT-4v,model_Server1_128_1360,0.06
1361,3,0.835,Server1_128,GPT-4v,model_Server1_128_1361,0.06
1362,3,0.759,Server1_130,GPT-4v,model_Server1_130_1362,0.06
1363,1,1.0,Server1_163,ChatGPT,model_Server1_163_1363,0.0015
1364,1,0.967,Server1_151,ChatGPT,model_Server1_151_1364,0.0015
1365,1,0.952,Server1_175,ChatGPT,model_Server1_175_1365,0.0015
1366,1,0.942,Server1_159,ChatGPT,model_Server1_159_1366,0.0015
1367,1,0.936,Server1_159,ChatGPT,model_Server1_159_1367,0.0015
1368,1,0.928,Server1_170,ChatGPT,model_Server1_170_1368,0.0015
1369,1,0.908,Server1_172,ChatGPT,model_Server1_172_1369,0.0015
1370,1,0.908,Server1_157,ChatGPT,model_Server1_157_1370,0.0015
1371,1,0.897,Server1_163,ChatGPT,model_Server1_163_1371,0.0015
1372,1,0.881,Server1_167,ChatGPT,model_Server1_167_1372,0.0015
1373,1,0.873,Server1_171,ChatGPT,model_Server1_171_1373,0.0015
1374,1,0.867,Server1_157,ChatGPT,model_Server1_157_1374,0.0015
1375,1,0.863,Server1_161,ChatGPT,model_Server1_161_1375,0.0015
1376,1,0.861,Server1_151,ChatGPT,model_Server1_151_1376,0.0015
1377,1,0.848,Server1_160,ChatGPT,model_Server1_160_1377,0.0015
1378,1,0.845,Server1_163,ChatGPT,model_Server1_163_1378,0.0015
1379,1,0.838,Server1_154,ChatGPT,model_Server1_154_1379,0.0015
1380,1,0.822,Server1_172,ChatGPT,model_Server1_172_1380,0.0015
1381,1,0.817,Server1_170,ChatGPT,model_Server1_170_1381,0.0015
1382,1,0.811,Server1_154,ChatGPT,model_Server1_154_1382,0.0015
1383,1,0.805,Server1_167,ChatGPT,model_Server1_167_1383,0.0015
1384,1,0.8,Server1_167,ChatGPT,model_Server1_167_1384,0.0015
1385,1,0.8,Server1_157,ChatGPT,model_Server1_157_1385,0.0015
1386,1,0.798,Server1_171,ChatGPT,model_Server1_171_1386,0.0015
1387,1,0.791,Server1_155,ChatGPT,model_Server1_155_1387,0.0015
1388,1,0.791,Server1_157,ChatGPT,model_Server1_157_1388,0.0015
1389,1,0.791,Server1_165,ChatGPT,model_Server1_165_1389,0.0015
1390,1,0.789,Server1_167,ChatGPT,model_Server1_167_1390,0.0015
1391,1,0.786,Server1_164,ChatGPT,model_Server1_164_1391,0.0015
1392,1,0.786,Server1_152,ChatGPT,model_Server1_152_1392,0.0015
1393,1,0.784,Server1_172,ChatGPT,model_Server1_172_1393,0.0015
1394,1,0.777,Server1_154,ChatGPT,model_Server1_154_1394,0.0015
1395,1,0.775,Server1_172,ChatGPT,model_Server1_172_1395,0.0015
1396,1,0.77,Server1_174,ChatGPT,model_Server1_174_1396,0.0015
1397,1,0.764,Server1_156,ChatGPT,model_Server1_156_1397,0.0015
1398,1,0.763,Server1_161,ChatGPT,model_Server1_161_1398,0.0015
1399,1,0.759,Server1_169,ChatGPT,model_Server1_169_1399,0.0015
1400,1,0.756,Server1_151,ChatGPT,model_Server1_151_1400,0.0015
1401,1,0.755,Server1_165,ChatGPT,model_Server1_165_1401,0.0015
1402,1,0.75,Server1_164,ChatGPT,model_Server1_164_1402,0.0015
1403,1,0.744,Server1_172,ChatGPT,model_Server1_172_1403,0.0015
1404,1,0.742,Server1_155,ChatGPT,model_Server1_155_1404,0.0015
1405,1,0.739,Server1_171,ChatGPT,model_Server1_171_1405,0.0015
1406,1,0.739,Server1_166,ChatGPT,model_Server1_166_1406,0.0015
1407,1,0.738,Server1_164,ChatGPT,model_Server1_164_1407,0.0015
1408,1,0.738,Server1_156,ChatGPT,model_Server1_156_1408,0.0015
1409,1,0.738,Server1_173,ChatGPT,model_Server1_173_1409,0.0015
1410,1,0.734,Server1_158,ChatGPT,model_Server1_158_1410,0.0015
1411,1,0.734,Server1_157,ChatGPT,model_Server1_157_1411,0.0015
1412,1,0.733,Server1_175,ChatGPT,model_Server1_175_1412,0.0015
1413,1,0.731,Server1_158,ChatGPT,model_Server1_158_1413,0.0015
1414,1,0.731,Server1_172,ChatGPT,model_Server1_172_1414,0.0015
1415,1,0.73,Server1_172,ChatGPT,model_Server1_172_1415,0.0015
1416,1,0.728,Server1_158,ChatGPT,model_Server1_158_1416,0.0015
1417,1,0.725,Server1_151,ChatGPT,model_Server1_151_1417,0.0015
1418,1,0.722,Server1_174,ChatGPT,model_Server1_174_1418,0.0015
1419,1,0.72,Server1_165,ChatGPT,model_Server1_165_1419,0.0015
1420,1,0.717,Server1_172,ChatGPT,model_Server1_172_1420,0.0015
1421,1,0.716,Server1_160,ChatGPT,model_Server1_160_1421,0.0015
1422,1,0.714,Server1_171,ChatGPT,model_Server1_171_1422,0.0015
1423,1,0.714,Server1_158,ChatGPT,model_Server1_158_1423,0.0015
1424,1,0.706,Server1_159,ChatGPT,model_Server1_159_1424,0.0015
1425,1,0.705,Server1_157,ChatGPT,model_Server1_157_1425,0.0015
1426,1,0.705,Server1_159,ChatGPT,model_Server1_159_1426,0.0015
1427,1,0.703,Server1_154,ChatGPT,model_Server1_154_1427,0.0015
1428,1,0.702,Server1_151,ChatGPT,model_Server1_151_1428,0.0015
1429,1,0.7,Server1_165,ChatGPT,model_Server1_165_1429,0.0015
1430,1,0.697,Server1_175,ChatGPT,model_Server1_175_1430,0.0015
1431,1,0.695,Server1_161,ChatGPT,model_Server1_161_1431,0.0015
1432,1,0.695,Server1_168,ChatGPT,model_Server1_168_1432,0.0015
1433,1,0.684,Server1_164,ChatGPT,model_Server1_164_1433,0.0015
1434,1,0.681,Server1_163,ChatGPT,model_Server1_163_1434,0.0015
1435,1,0.669,Server1_153,ChatGPT,model_Server1_153_1435,0.0015
1436,1,0.661,Server1_157,ChatGPT,model_Server1_157_1436,0.0015
1437,1,0.658,Server1_170,ChatGPT,model_Server1_170_1437,0.0015
1438,1,0.653,Server1_160,ChatGPT,model_Server1_160_1438,0.0015
1439,1,0.653,Server1_173,ChatGPT,model_Server1_173_1439,0.0015
1440,1,0.653,Server1_167,ChatGPT,model_Server1_167_1440,0.0015
1441,1,0.652,Server1_172,ChatGPT,model_Server1_172_1441,0.0015
1442,1,0.65,Server1_161,ChatGPT,model_Server1_161_1442,0.0015
1443,1,0.645,Server1_167,ChatGPT,model_Server1_167_1443,0.0015
1444,1,0.644,Server1_154,ChatGPT,model_Server1_154_1444,0.0015
1445,1,0.641,Server1_158,ChatGPT,model_Server1_158_1445,0.0015
1446,1,0.641,Server1_175,ChatGPT,model_Server1_175_1446,0.0015
1447,1,0.638,Server1_154,ChatGPT,model_Server1_154_1447,0.0015
1448,1,0.638,Server1_157,ChatGPT,model_Server1_157_1448,0.0015
1449,1,0.634,Server1_174,ChatGPT,model_Server1_174_1449,0.0015
1450,1,0.634,Server1_153,ChatGPT,model_Server1_153_1450,0.0015
1451,1,0.628,Server1_160,ChatGPT,model_Server1_160_1451,0.0015
1452,1,0.623,Server1_161,ChatGPT,model_Server1_161_1452,0.0015
1453,1,0.614,Server1_152,ChatGPT,model_Server1_152_1453,0.0015
1454,1,0.611,Server1_165,ChatGPT,model_Server1_165_1454,0.0015
1455,1,0.609,Server1_153,ChatGPT,model_Server1_153_1455,0.0015
1456,1,0.606,Server1_155,ChatGPT,model_Server1_155_1456,0.0015
1457,1,0.605,Server1_166,ChatGPT,model_Server1_166_1457,0.0015
1458,1,0.603,Server1_172,ChatGPT,model_Server1_172_1458,0.0015
1459,1,0.598,Server1_174,ChatGPT,model_Server1_174_1459,0.0015
1460,1,0.595,Server1_164,ChatGPT,model_Server1_164_1460,0.0015
1461,1,0.594,Server1_174,ChatGPT,model_Server1_174_1461,0.0015
1462,1,0.594,Server1_157,ChatGPT,model_Server1_157_1462,0.0015
1463,1,0.592,Server1_169,ChatGPT,model_Server1_169_1463,0.0015
1464,1,0.589,Server1_157,ChatGPT,model_Server1_157_1464,0.0015
1465,1,0.589,Server1_169,ChatGPT,model_Server1_169_1465,0.0015
1466,1,0.569,Server1_168,ChatGPT,model_Server1_168_1466,0.0015
1467,1,0.566,Server1_172,ChatGPT,model_Server1_172_1467,0.0015
1468,1,0.559,Server1_164,ChatGPT,model_Server1_164_1468,0.0015
1469,1,0.559,Server1_158,ChatGPT,model_Server1_158_1469,0.0015
1470,1,0.558,Server1_156,ChatGPT,model_Server1_156_1470,0.0015
1471,1,0.553,Server1_166,ChatGPT,model_Server1_166_1471,0.0015
1472,1,0.552,Server1_163,ChatGPT,model_Server1_163_1472,0.0015
1473,1,0.547,Server1_168,ChatGPT,model_Server1_168_1473,0.0015
1474,1,0.547,Server1_171,ChatGPT,model_Server1_171_1474,0.0015
1475,1,0.545,Server1_174,ChatGPT,model_Server1_174_1475,0.0015
1476,1,0.545,Server1_162,ChatGPT,model_Server1_162_1476,0.0015
1477,1,0.544,Server1_174,ChatGPT,model_Server1_174_1477,0.0015
1478,1,0.544,Server1_158,ChatGPT,model_Server1_158_1478,0.0015
1479,1,0.539,Server1_158,ChatGPT,model_Server1_158_1479,0.0015
1480,1,0.536,Server1_159,ChatGPT,model_Server1_159_1480,0.0015
1481,1,0.519,Server1_174,ChatGPT,model_Server1_174_1481,0.0015
1482,1,0.513,Server1_155,ChatGPT,model_Server1_155_1482,0.0015
1483,1,0.509,Server1_172,ChatGPT,model_Server1_172_1483,0.0015
1484,1,0.506,Server1_159,ChatGPT,model_Server1_159_1484,0.0015
1485,1,0.5,Server1_160,ChatGPT,model_Server1_160_1485,0.0015
1486,1,0.5,Server1_175,ChatGPT,model_Server1_175_1486,0.0015
1487,1,0.492,Server1_155,ChatGPT,model_Server1_155_1487,0.0015
1488,1,0.488,Server1_152,ChatGPT,model_Server1_152_1488,0.0015
1489,1,0.488,Server1_157,ChatGPT,model_Server1_157_1489,0.0015
1490,1,0.484,Server1_175,ChatGPT,model_Server1_175_1490,0.0015
1491,1,0.48,Server1_167,ChatGPT,model_Server1_167_1491,0.0015
1492,1,0.48,Server1_172,ChatGPT,model_Server1_172_1492,0.0015
1493,1,0.475,Server1_151,ChatGPT,model_Server1_151_1493,0.0015
1494,1,0.475,Server1_152,ChatGPT,model_Server1_152_1494,0.0015
1495,1,0.473,Server1_151,ChatGPT,model_Server1_151_1495,0.0015
1496,1,0.469,Server1_169,ChatGPT,model_Server1_169_1496,0.0015
1497,1,0.459,Server1_152,ChatGPT,model_Server1_152_1497,0.0015
1498,1,0.459,Server1_151,ChatGPT,model_Server1_151_1498,0.0015
1499,1,0.456,Server1_156,ChatGPT,model_Server1_156_1499,0.0015
1500,1,0.456,Server1_151,ChatGPT,model_Server1_151_1500,0.0015
1501,1,0.455,Server1_169,ChatGPT,model_Server1_169_1501,0.0015
1502,1,0.452,Server1_174,ChatGPT,model_Server1_174_1502,0.0015
1503,1,0.445,Server1_169,ChatGPT,model_Server1_169_1503,0.0015
1504,1,0.445,Server1_151,ChatGPT,model_Server1_151_1504,0.0015
1505,1,0.439,Server1_166,ChatGPT,model_Server1_166_1505,0.0015
1506,1,0.434,Server1_169,ChatGPT,model_Server1_169_1506,0.0015
1507,1,0.433,Server1_158,ChatGPT,model_Server1_158_1507,0.0015
1508,1,0.43,Server1_159,ChatGPT,model_Server1_159_1508,0.0015
1509,1,0.43,Server1_157,ChatGPT,model_Server1_157_1509,0.0015
1510,1,0.427,Server1_166,ChatGPT,model_Server1_166_1510,0.0015
1511,1,0.425,Server1_164,ChatGPT,model_Server1_164_1511,0.0015
1512,1,0.423,Server1_173,ChatGPT,model_Server1_173_1512,0.0015
1513,1,0.42,Server1_173,ChatGPT,model_Server1_173_1513,0.0015
1514,1,0.417,Server1_163,ChatGPT,model_Server1_163_1514,0.0015
1515,1,0.413,Server1_153,ChatGPT,model_Server1_153_1515,0.0015
1516,1,0.413,Server1_166,ChatGPT,model_Server1_166_1516,0.0015
1517,1,0.411,Server1_175,ChatGPT,model_Server1_175_1517,0.0015
1518,1,0.406,Server1_167,ChatGPT,model_Server1_167_1518,0.0015
1519,1,0.398,Server1_156,ChatGPT,model_Server1_156_1519,0.0015
1520,1,0.397,Server1_173,ChatGPT,model_Server1_173_1520,0.0015
1521,1,0.388,Server1_166,ChatGPT,model_Server1_166_1521,0.0015
1522,1,0.384,Server1_172,ChatGPT,model_Server1_172_1522,0.0015
1523,1,0.381,Server1_157,ChatGPT,model_Server1_157_1523,0.0015
1524,1,0.38,Server1_172,ChatGPT,model_Server1_172_1524,0.0015
1525,1,0.38,Server1_173,ChatGPT,model_Server1_173_1525,0.0015
1526,1,0.378,Server1_170,ChatGPT,model_Server1_170_1526,0.0015
1527,1,0.372,Server1_155,ChatGPT,model_Server1_155_1527,0.0015
1528,1,0.372,Server1_172,ChatGPT,model_Server1_172_1528,0.0015
1529,1,0.372,Server1_166,ChatGPT,model_Server1_166_1529,0.0015
1530,1,0.369,Server1_157,ChatGPT,model_Server1_157_1530,0.0015
1531,1,0.367,Server1_159,ChatGPT,model_Server1_159_1531,0.0015
1532,1,0.366,Server1_173,ChatGPT,model_Server1_173_1532,0.0015
1533,1,0.347,Server1_158,ChatGPT,model_Server1_158_1533,0.0015
1534,1,0.341,Server1_160,ChatGPT,model_Server1_160_1534,0.0015
1535,1,0.338,Server1_165,ChatGPT,model_Server1_165_1535,0.0015
1536,1,0.327,Server1_169,ChatGPT,model_Server1_169_1536,0.0015
1537,1,0.322,Server1_170,ChatGPT,model_Server1_170_1537,0.0015
1538,1,0.319,Server1_173,ChatGPT,model_Server1_173_1538,0.0015
1539,1,0.297,Server1_153,ChatGPT,model_Server1_153_1539,0.0015
1540,1,0.295,Server1_175,ChatGPT,model_Server1_175_1540,0.0015
1541,1,0.259,Server1_158,ChatGPT,model_Server1_158_1541,0.0015
1542,1,0.244,Server1_168,ChatGPT,model_Server1_168_1542,0.0015
1543,1,0.208,Server1_169,ChatGPT,model_Server1_169_1543,0.0015
1544,1,0.202,Server1_162,ChatGPT,model_Server1_162_1544,0.0015
1545,1,0.195,Server1_173,ChatGPT,model_Server1_173_1545,0.0015
1546,1,0.192,Server1_164,ChatGPT,model_Server1_164_1546,0.0015
1547,1,0.159,Server1_161,ChatGPT,model_Server1_161_1547,0.0015
1548,1,0.147,Server1_166,ChatGPT,model_Server1_166_1548,0.0015
1549,1,0.125,Server1_159,ChatGPT,model_Server1_159_1549,0.0015
1550,1,0.108,Server1_173,ChatGPT,model_Server1_173_1550,0.0015
1551,1,0.064,Server1_155,ChatGPT,model_Server1_155_1551,0.0015
1552,1,0.036,Server1_158,ChatGPT,model_Server1_158_1552,0.0015
1553,1,0.0,Server1_151,ChatGPT,model_Server1_151_1553,0.0015
1554,2,0.865,Server1_155,GPT-4,model_Server1_155_1554,0.03
1555,2,0.835,Server1_151,GPT-4,model_Server1_151_1555,0.03
1556,2,0.83,Server1_158,GPT-4,model_Server1_158_1556,0.03
1557,2,0.828,Server1_173,GPT-4,model_Server1_173_1557,0.03
1558,2,0.813,Server1_157,GPT-4,model_Server1_157_1558,0.03
1559,2,0.775,Server1_171,GPT-4,model_Server1_171_1559,0.03
1560,2,0.754,Server1_158,GPT-4,model_Server1_158_1560,0.03
1561,2,0.718,Server1_168,GPT-4,model_Server1_168_1561,0.03
1562,2,0.691,Server1_171,GPT-4,model_Server1_171_1562,0.03
1563,2,0.656,Server1_169,GPT-4,model_Server1_169_1563,0.03
1564,2,0.599,Server1_173,GPT-4,model_Server1_173_1564,0.03
1565,2,0.416,Server1_165,GPT-4,model_Server1_165_1565,0.03
1566,2,0.41,Server1_168,GPT-4,model_Server1_168_1566,0.03
1567,2,0.131,Server1_155,GPT-4,model_Server1_155_1567,0.03
1568,2,0.103,Server1_163,GPT-4,model_Server1_163_1568,0.03
1569,2,0.891,Server1_175,GPT-4,model_Server1_175_1569,0.03
1570,2,0.871,Server1_155,GPT-4,model_Server1_155_1570,0.03
1571,2,0.821,Server1_175,GPT-4,model_Server1_175_1571,0.03
1572,2,0.812,Server1_151,GPT-4,model_Server1_151_1572,0.03
1573,2,0.762,Server1_151,GPT-4,model_Server1_151_1573,0.03
1574,2,0.658,Server1_175,GPT-4,model_Server1_175_1574,0.03
1575,2,0.624,Server1_158,GPT-4,model_Server1_158_1575,0.03
1576,2,0.595,Server1_175,GPT-4,model_Server1_175_1576,0.03
1577,2,0.594,Server1_168,GPT-4,model_Server1_168_1577,0.03
1578,2,0.576,Server1_160,GPT-4,model_Server1_160_1578,0.03
1579,2,0.574,Server1_160,GPT-4,model_Server1_160_1579,0.03
1580,2,0.417,Server1_155,GPT-4,model_Server1_155_1580,0.03
1581,2,0.39,Server1_161,GPT-4,model_Server1_161_1581,0.03
1582,2,0.247,Server1_154,GPT-4,model_Server1_154_1582,0.03
1583,2,0.067,Server1_161,GPT-4,model_Server1_161_1583,0.03
1584,3,0.417,Server1_171,GPT-4v,model_Server1_171_1584,0.06
1585,3,0.417,Server1_153,GPT-4v,model_Server1_153_1585,0.06
1586,3,0.615,Server1_171,GPT-4v,model_Server1_171_1586,0.06
1587,3,0.739,Server1_153,GPT-4v,model_Server1_153_1587,0.06
1588,3,0.835,Server1_153,GPT-4v,model_Server1_153_1588,0.06
1589,3,0.759,Server1_155,GPT-4v,model_Server1_155_1589,0.06
1590,1,1.0,Server1_188,ChatGPT,model_Server1_188_1590,0.0015
1591,1,0.967,Server1_176,ChatGPT,model_Server1_176_1591,0.0015
1592,1,0.952,Server1_200,ChatGPT,model_Server1_200_1592,0.0015
1593,1,0.942,Server1_184,ChatGPT,model_Server1_184_1593,0.0015
1594,1,0.936,Server1_184,ChatGPT,model_Server1_184_1594,0.0015
1595,1,0.928,Server1_195,ChatGPT,model_Server1_195_1595,0.0015
1596,1,0.908,Server1_197,ChatGPT,model_Server1_197_1596,0.0015
1597,1,0.908,Server1_182,ChatGPT,model_Server1_182_1597,0.0015
1598,1,0.897,Server1_188,ChatGPT,model_Server1_188_1598,0.0015
1599,1,0.881,Server1_192,ChatGPT,model_Server1_192_1599,0.0015
1600,1,0.873,Server1_196,ChatGPT,model_Server1_196_1600,0.0015
1601,1,0.867,Server1_182,ChatGPT,model_Server1_182_1601,0.0015
1602,1,0.863,Server1_186,ChatGPT,model_Server1_186_1602,0.0015
1603,1,0.861,Server1_176,ChatGPT,model_Server1_176_1603,0.0015
1604,1,0.848,Server1_185,ChatGPT,model_Server1_185_1604,0.0015
1605,1,0.845,Server1_188,ChatGPT,model_Server1_188_1605,0.0015
1606,1,0.838,Server1_179,ChatGPT,model_Server1_179_1606,0.0015
1607,1,0.822,Server1_197,ChatGPT,model_Server1_197_1607,0.0015
1608,1,0.817,Server1_195,ChatGPT,model_Server1_195_1608,0.0015
1609,1,0.811,Server1_179,ChatGPT,model_Server1_179_1609,0.0015
1610,1,0.805,Server1_192,ChatGPT,model_Server1_192_1610,0.0015
1611,1,0.8,Server1_192,ChatGPT,model_Server1_192_1611,0.0015
1612,1,0.8,Server1_182,ChatGPT,model_Server1_182_1612,0.0015
1613,1,0.798,Server1_196,ChatGPT,model_Server1_196_1613,0.0015
1614,1,0.791,Server1_180,ChatGPT,model_Server1_180_1614,0.0015
1615,1,0.791,Server1_182,ChatGPT,model_Server1_182_1615,0.0015
1616,1,0.791,Server1_190,ChatGPT,model_Server1_190_1616,0.0015
1617,1,0.789,Server1_192,ChatGPT,model_Server1_192_1617,0.0015
1618,1,0.786,Server1_189,ChatGPT,model_Server1_189_1618,0.0015
1619,1,0.786,Server1_177,ChatGPT,model_Server1_177_1619,0.0015
1620,1,0.784,Server1_197,ChatGPT,model_Server1_197_1620,0.0015
1621,1,0.777,Server1_179,ChatGPT,model_Server1_179_1621,0.0015
1622,1,0.775,Server1_197,ChatGPT,model_Server1_197_1622,0.0015
1623,1,0.77,Server1_199,ChatGPT,model_Server1_199_1623,0.0015
1624,1,0.764,Server1_181,ChatGPT,model_Server1_181_1624,0.0015
1625,1,0.763,Server1_186,ChatGPT,model_Server1_186_1625,0.0015
1626,1,0.759,Server1_194,ChatGPT,model_Server1_194_1626,0.0015
1627,1,0.756,Server1_176,ChatGPT,model_Server1_176_1627,0.0015
1628,1,0.755,Server1_190,ChatGPT,model_Server1_190_1628,0.0015
1629,1,0.75,Server1_189,ChatGPT,model_Server1_189_1629,0.0015
1630,1,0.744,Server1_197,ChatGPT,model_Server1_197_1630,0.0015
1631,1,0.742,Server1_180,ChatGPT,model_Server1_180_1631,0.0015
1632,1,0.739,Server1_196,ChatGPT,model_Server1_196_1632,0.0015
1633,1,0.739,Server1_191,ChatGPT,model_Server1_191_1633,0.0015
