ServerID,Longitude,Latitude,LinkBandwidth,ComputationCapacity,StorageCapacity,TrafficRate,ClusterID,OriginalID,NormalizedCompute
Server3_1288,9.167,48.922,50,52,20,40,Server3,44303,0.8813559322033898
Server3_781,7.1281,50.0555,50,52,15,43,Server3,29451019,0.8813559322033898
Server3_289,8.6917,50.1296,50,52,17,34,Server3,20005671,0.8813559322033898
Server3_1402,7.5802,51.005,50,52,35,26,Server3,16738326,0.8813559322033898
Server3_1161,10.0567,47.5532,50,52,22,27,Server3,30562,0.8813559322033898
Server3_703,8.6447,50.0996,50,52,29,43,Server3,52957971,0.8813559322033898
Server3_1225,13.4285,52.4864,50,52,30,33,Server3,2816262,0.8813559322033898
Server3_960,12.0418,48.935,50,52,26,40,Server3,20642110,0.8813559322033898
Server3_1103,11.0801,49.2168,50,52,37,29,Server3,52131603,0.8813559322033898
Server3_1376,8.0367,53.1223,50,52,35,25,Server3,102873089,0.8813559322033898
Server3_1092,8.5118,47.9117,50,52,18,35,Server3,23294260,0.8813559322033898
Server3_589,11.7536,48.1508,50,51,15,47,Server3,44462081,0.864406779661017
Server3_1928,9.9191,53.4732,50,51,35,28,Server3,26425100,0.864406779661017
Server3_664,13.1462,49.1252,50,51,37,20,Server3,41009932,0.864406779661017
Server3_1436,9.1422,49.3131,50,51,34,21,Server3,19046675,0.864406779661017
Server3_1916,11.7809,50.5464,50,51,37,23,Server3,8093954,0.864406779661017
Server3_969,11.276,50.6771,50,51,31,44,Server3,29110274,0.864406779661017
Server3_611,10.5107,51.084,50,51,28,35,Server3,53577748,0.864406779661017
Server3_655,13.376,48.5718,50,51,23,36,Server3,32686,0.864406779661017
Server3_503,13.6191,52.3107,50,51,27,24,Server3,29565200,0.864406779661017
Server3_980,9.8937,52.3752,50,51,15,20,Server3,10294571,0.864406779661017
Server3_1462,11.5773,48.1406,50,51,17,38,Server3,30217984,0.864406779661017
Server3_1002,13.3323,48.8347,50,51,25,21,Server3,25103,0.864406779661017
Server3_248,7.6624,51.5432,50,51,30,29,Server3,33905413,0.864406779661017
Server3_1553,10.1743,51.0084,50,51,21,44,Server3,8773889,0.864406779661017
Server3_1190,10.9643,49.9869,50,51,17,31,Server3,39940366,0.864406779661017
Server3_834,13.3747,52.5625,50,51,32,31,Server3,26934274,0.864406779661017
Server3_320,9.2238,53.1442,50,51,23,44,Server3,22565,0.864406779661017
Server3_29,7.6976,50.9671,50,51,24,28,Server3,17362470,0.864406779661017
Server3_1584,9.0118,50.175,50,51,23,44,Server3,45124100,0.864406779661017
Server3_1826,11.0234,49.6055,50,51,22,36,Server3,44415491,0.864406779661017
Server3_1819,11.5165,50.8742,50,51,17,30,Server3,19833,0.864406779661017
Server3_533,7.0837,50.9504,50,51,17,31,Server3,15878425,0.864406779661017
Server3_1358,12.1478,49.6403,50,51,36,38,Server3,44736011,0.864406779661017
Server3_301,8.0276,53.666,50,51,23,34,Server3,5402387,0.864406779661017
Server3_1017,9.8985,48.4714,50,51,24,30,Server3,27060032,0.864406779661017
Server3_291,7.7796,47.5561,50,51,37,32,Server3,23267610,0.864406779661017
Server3_1565,12.1027,54.0841,50,51,25,29,Server3,30723093,0.864406779661017
Server3_523,13.4697,52.5118,50,51,15,24,Server3,5410829,0.864406779661017
Server3_1053,11.5164,48.0158,50,51,22,36,Server3,25650749,0.864406779661017
Server3_230,9.6913,52.3642,50,51,21,30,Server3,49551617,0.864406779661017
Server3_1056,7.1536,50.7172,50,51,37,40,Server3,11168789,0.864406779661017
Server3_1059,9.3697,48.7411,50,51,15,42,Server3,23680297,0.864406779661017
Server3_775,8.9913,49.9675,50,51,37,30,Server3,16638722,0.864406779661017
Server3_1528,12.5253,48.2745,50,51,17,30,Server3,18322,0.864406779661017
Server3_45,11.0303,47.4816,50,51,29,38,Server3,26114307,0.864406779661017
Server3_36,10.1857,47.9989,50,51,22,38,Server3,39161088,0.864406779661017
Server3_339,7.6668,51.025,50,51,15,39,Server3,10913288,0.864406779661017
Server3_1395,13.5851,52.6804,50,51,20,42,Server3,26883079,0.864406779661017
Server3_461,8.671,50.2003,50,51,22,20,Server3,44280322,0.864406779661017
Server3_260,11.7546,50.5308,50,51,16,40,Server3,8535829,0.864406779661017
Server3_346,8.6396,49.7254,50,51,19,26,Server3,18032409,0.864406779661017
Server3_1967,9.0514,54.2752,50,51,30,43,Server3,56192,0.864406779661017
Server3_1022,13.6671,52.5507,50,51,19,25,Server3,29062400,0.864406779661017
Server3_1866,8.7207,49.2675,50,51,29,33,Server3,57332,0.864406779661017
Server3_1865,8.3501,47.9012,50,51,16,40,Server3,18232595,0.864406779661017
Server3_1386,8.2727,53.1598,50,51,15,47,Server3,30811912,0.864406779661017
Server3_35,13.3866,52.4418,50,50,29,21,Server3,7119145,0.847457627118644
Server3_512,12.96,52.547,50,50,35,31,Server3,5599747,0.847457627118644
Server3_452,8.7792,50.1056,50,50,15,46,Server3,26282,0.847457627118644
Server3_1117,10.177,49.3705,50,50,30,34,Server3,21380884,0.847457627118644
Server3_1533,8.472,49.6236,50,50,30,20,Server3,43965,0.847457627118644
Server3_1926,6.5037,50.0041,50,50,25,27,Server3,60452,0.847457627118644
Server3_567,11.2932,50.3358,50,50,16,25,Server3,33540356,0.847457627118644
Server3_430,7.034,50.746,50,50,27,27,Server3,52352513,0.847457627118644
Server3_1968,10.0268,48.4332,50,50,37,29,Server3,54588,0.847457627118644
Server3_1508,6.7895,51.2693,50,50,15,30,Server3,64814,0.847457627118644
Server3_474,10.4974,52.3192,50,50,16,20,Server3,6118421,0.847457627118644
Server3_1465,9.4512,54.7731,50,50,37,21,Server3,4097065,0.847457627118644
Server3_1027,10.4802,52.3229,50,50,28,20,Server3,28242435,0.847457627118644
Server3_1313,11.5552,49.9386,50,50,37,43,Server3,20669493,0.847457627118644
Server3_215,8.0312,49.6478,50,50,37,36,Server3,18405910,0.847457627118644
Server3_352,11.0413,49.4115,50,50,16,36,Server3,20997151,0.847457627118644
Server3_116,8.8215,53.0812,50,50,24,23,Server3,5707529,0.847457627118644
Server3_1660,7.0055,50.9107,50,50,29,29,Server3,15493427,0.847457627118644
Server3_949,10.5933,53.8508,50,50,27,47,Server3,27125506,0.847457627118644
Server3_1736,8.6424,49.8721,50,50,24,47,Server3,44939520,0.847457627118644
Server3_1239,7.152,50.5457,50,50,29,34,Server3,44618,0.847457627118644
Server3_1349,8.2258,53.0518,50,50,35,29,Server3,51418133,0.847457627118644
Server3_325,13.62,50.7248,50,50,29,32,Server3,50275329,0.847457627118644
Server3_388,14.9329,51.1282,50,50,36,37,Server3,32361741,0.847457627118644
Server3_1295,11.8114,50.2879,50,50,24,37,Server3,43314946,0.847457627118644
Server3_1366,10.0264,53.5809,50,50,19,33,Server3,3853355,0.847457627118644
Server3_224,13.6412,52.6112,50,50,31,24,Server3,37347,0.847457627118644
Server3_768,13.0012,52.366,50,50,18,44,Server3,27024898,0.847457627118644
Server3_1434,8.6285,49.8771,50,50,37,33,Server3,26396433,0.847457627118644
Server3_1547,10.5132,52.2622,50,50,23,35,Server3,38502402,0.847457627118644
Server3_791,13.3192,52.4069,50,50,34,39,Server3,5209406,0.847457627118644
Server3_243,7.8163,50.8012,50,50,18,45,Server3,42351109,0.847457627118644
Server3_395,13.3393,51.3467,50,50,34,34,Server3,51324181,0.847457627118644
Server3_638,10.4717,47.6522,50,50,23,22,Server3,25795359,0.847457627118644
Server3_1767,13.9287,50.9365,50,50,25,29,Server3,8407553,0.847457627118644
Server3_1384,12.8351,52.3223,50,50,21,33,Server3,30788881,0.847457627118644
Server3_1202,13.0046,51.1896,50,50,20,40,Server3,25956610,0.847457627118644
Server3_169,7.6531,50.7769,50,49,18,32,Server3,22691,0.8305084745762712
Server3_702,8.8265,52.9865,50,49,20,35,Server3,5331220,0.8305084745762712
Server3_164,12.9795,52.6216,50,49,18,36,Server3,25312,0.8305084745762712
Server3_338,11.7167,48.308,50,49,37,36,Server3,25958953,0.8305084745762712
Server3_1074,10.9343,50.0185,50,49,31,29,Server3,53360659,0.8305084745762712
Server3_179,13.7967,50.7685,50,49,28,29,Server3,28940545,0.8305084745762712
Server3_1828,6.8121,50.6428,50,49,36,26,Server3,46535169,0.8305084745762712
Server3_620,6.8018,51.57,50,49,26,32,Server3,32054272,0.8305084745762712
Server3_1040,8.4159,50.0081,50,49,36,24,Server3,18562357,0.8305084745762712
Server3_1724,9.137,48.842,50,49,25,31,Server3,23053077,0.8305084745762712
Server3_206,12.6912,50.7833,50,49,33,46,Server3,7896586,0.8305084745762712
Server3_294,13.5706,51.1273,50,49,23,45,Server3,8656394,0.8305084745762712
Server3_1634,10.388,49.7721,50,49,17,22,Server3,15653890,0.8305084745762712
Server3_809,13.9024,53.8553,50,49,23,42,Server3,15532,0.8305084745762712
Server3_1335,13.5729,51.0656,50,49,15,42,Server3,6357,0.8305084745762712
Server3_491,8.6122,49.7812,50,49,34,26,Server3,102970886,0.8305084745762712
Server3_1751,10.5407,50.6048,50,49,26,32,Server3,9007624,0.8305084745762712
Server3_763,10.088,49.1895,50,49,17,31,Server3,21700896,0.8305084745762712
Server3_270,11.5833,50.0355,50,49,23,25,Server3,21826325,0.8305084745762712
Server3_268,8.6548,50.2568,50,49,29,31,Server3,41329157,0.8305084745762712
Server3_772,13.1612,50.6371,50,49,23,47,Server3,34883,0.8305084745762712
Server3_152,6.1798,51.885,50,49,37,47,Server3,38221833,0.8305084745762712
Server3_1778,10.582,51.5799,50,49,22,33,Server3,59873,0.8305084745762712
Server3_458,7.7326,49.3935,50,49,28,31,Server3,45226246,0.8305084745762712
Server3_1608,6.8332,51.1998,50,49,29,43,Server3,16098611,0.8305084745762712
Server3_1704,10.6309,47.8782,50,49,27,29,Server3,28084737,0.8305084745762712
Server3_436,12.0849,47.8902,50,49,33,32,Server3,25814553,0.8305084745762712
Server3_1139,10.9107,50.6916,50,49,27,45,Server3,7917355,0.8305084745762712
Server3_646,8.6259,49.6972,50,49,30,32,Server3,47156495,0.8305084745762712
Server3_73,10.2578,47.532,50,49,24,46,Server3,26457091,0.8305084745762712
Server3_431,8.9955,48.6918,50,49,28,40,Server3,26542337,0.8305084745762712
Server3_428,7.5601,47.8275,50,49,21,24,Server3,9953,0.8305084745762712
Server3_1602,8.6711,49.3547,50,49,19,46,Server3,35571471,0.8305084745762712
Server3_599,9.1938,49.1244,50,49,30,20,Server3,34200322,0.8305084745762712
Server3_641,8.8193,53.0333,50,49,17,46,Server3,5274389,0.8305084745762712
Server3_1610,6.5242,51.5753,50,49,31,39,Server3,34684672,0.8305084745762712
Server3_1647,9.5945,51.8745,50,49,30,32,Server3,46763788,0.8305084745762712
Server3_80,9.0168,50.1451,50,49,37,34,Server3,15776799,0.8305084745762712
Server3_628,11.4445,48.7256,50,49,21,35,Server3,20555562,0.8305084745762712
Server3_249,8.5389,52.9494,50,49,31,45,Server3,25944596,0.8305084745762712
Server3_656,11.3491,49.5924,50,49,33,23,Server3,26075137,0.8305084745762712
Server3_921,13.7638,51.0998,50,49,18,42,Server3,29682949,0.8305084745762712
Server3_1701,13.5772,52.4563,50,49,34,45,Server3,28429569,0.8305084745762712
Server3_1681,12.0239,50.298,50,49,35,20,Server3,12182,0.8305084745762712
Server3_915,9.6364,54.4025,50,49,31,27,Server3,36640518,0.8305084745762712
Server3_680,10.8717,48.4475,50,49,37,37,Server3,44554758,0.8305084745762712
Server3_1950,9.6669,49.7669,50,49,25,33,Server3,32338,0.8305084745762712
Server3_1957,11.7509,48.1001,50,49,34,25,Server3,25884979,0.8305084745762712
Server3_50,6.9241,50.9371,50,49,19,22,Server3,16669481,0.8305084745762712
Server3_1209,9.0872,49.9357,50,48,21,28,Server3,18039321,0.8135593220338984
Server3_890,9.7226,52.4562,50,48,19,42,Server3,47471622,0.8135593220338984
Server3_1382,9.2911,49.9164,50,48,26,44,Server3,37423364,0.8135593220338984
Server3_1204,9.2865,47.7634,50,48,29,34,Server3,29907461,0.8135593220338984
Server3_1055,8.2068,49.077,50,48,35,28,Server3,19159810,0.8135593220338984
Server3_1458,11.8573,48.1616,50,48,27,33,Server3,46213,0.8135593220338984
Server3_1443,9.5207,51.29,50,48,30,42,Server3,12811265,0.8135593220338984
Server3_629,10.9234,50.0095,50,48,20,23,Server3,47605761,0.8135593220338984
Server3_953,13.8845,52.5649,50,48,31,37,Server3,51499529,0.8135593220338984
Server3_1186,6.8752,51.5075,50,48,19,31,Server3,47845382,0.8135593220338984
Server3_1221,10.9761,48.0594,50,48,18,32,Server3,26023199,0.8135593220338984
Server3_1267,12.9671,47.8316,50,48,24,23,Server3,26400277,0.8135593220338984
Server3_1051,8.5409,49.4575,50,48,33,38,Server3,18168579,0.8135593220338984
Server3_595,9.4375,48.8091,50,48,22,26,Server3,31375877,0.8135593220338984
Server3_1537,10.7685,50.6397,50,48,34,44,Server3,8986882,0.8135593220338984
Server3_1252,12.9903,54.2924,50,48,30,36,Server3,27036162,0.8135593220338984
Server3_993,13.5738,51.5707,50,48,25,27,Server3,25895182,0.8135593220338984
Server3_1012,11.6168,52.0515,50,48,32,40,Server3,45888514,0.8135593220338984
Server3_1255,8.6063,52.1803,50,48,30,24,Server3,30114818,0.8135593220338984
Server3_841,11.8373,48.2493,50,48,28,43,Server3,26077217,0.8135593220338984
Server3_558,10.6832,47.58,50,48,31,26,Server3,32339722,0.8135593220338984
Server3_535,6.4464,51.1694,50,48,24,23,Server3,52243978,0.8135593220338984
Server3_241,11.7163,51.7122,50,48,35,34,Server3,9143574,0.8135593220338984
Server3_1835,9.1977,48.7267,50,48,33,45,Server3,23576578,0.8135593220338984
Server3_238,9.0437,48.8681,50,48,20,39,Server3,23320090,0.8135593220338984
Server3_247,10.9419,49.9359,50,48,33,47,Server3,20563508,0.8135593220338984
Server3_236,13.1249,52.3169,50,48,30,35,Server3,51489025,0.8135593220338984
Server3_1903,14.1087,51.5666,50,48,20,32,Server3,32248067,0.8135593220338984
Server3_282,11.7703,48.1635,50,48,27,35,Server3,25891625,0.8135593220338984
Server3_208,12.3286,50.5876,50,48,17,44,Server3,51041,0.8135593220338984
Server3_52,9.1974,48.7283,50,48,27,42,Server3,23284757,0.8135593220338984
Server3_198,9.2248,48.9636,50,48,34,28,Server3,23100459,0.8135593220338984
Server3_506,12.4024,51.4959,50,48,19,30,Server3,7892225,0.8135593220338984
Server3_150,8.9755,50.2787,50,48,32,25,Server3,49317376,0.8135593220338984
Server3_305,8.5183,49.4897,50,48,27,23,Server3,18574868,0.8135593220338984
Server3_1831,7.8566,47.9898,50,48,15,36,Server3,23712001,0.8135593220338984
Server3_1961,9.8999,53.5577,50,48,30,21,Server3,4585,0.8135593220338984
Server3_312,10.0712,49.1601,50,48,23,35,Server3,36222,0.8135593220338984
Server3_361,7.0908,49.8008,50,48,19,44,Server3,33308,0.8135593220338984
Server3_330,13.6328,53.8122,50,48,29,26,Server3,8730,0.8135593220338984
Server3_1552,7.5735,51.6458,50,48,16,41,Server3,11133729,0.8135593220338984
Server3_1840,11.1103,49.3937,50,48,28,46,Server3,46683906,0.8135593220338984
Server3_587,12.6074,48.2648,50,47,28,36,Server3,61178,0.7966101694915254
Server3_451,10.8866,48.3174,50,47,25,30,Server3,44575750,0.7966101694915254
Server3_1850,12.3419,48.9976,50,47,16,32,Server3,20586815,0.7966101694915254
Server3_1924,10.2332,53.4983,50,47,20,47,Server3,52048673,0.7966101694915254
Server3_887,9.0543,50.0433,50,47,23,20,Server3,37407237,0.7966101694915254
Server3_396,12.5804,50.5606,50,47,25,23,Server3,7819265,0.7966101694915254
Server3_231,8.6594,50.123,50,47,19,21,Server3,43745793,0.7966101694915254
Server3_223,11.3775,48.9956,50,47,16,35,Server3,41106698,0.7966101694915254
Server3_222,9.9774,53.5891,50,47,18,20,Server3,3217706,0.7966101694915254
Server3_818,7.0968,49.2336,50,47,31,45,Server3,43656479,0.7966101694915254
Server3_1895,10.0238,53.6861,50,47,34,27,Server3,2613301,0.7966101694915254
Server3_1471,10.7506,50.897,50,47,26,21,Server3,8345887,0.7966101694915254
Server3_901,7.1582,51.9666,50,47,15,40,Server3,13103617,0.7966101694915254
Server3_602,10.5054,52.2199,50,47,28,47,Server3,52332308,0.7966101694915254
Server3_1276,9.0536,54.4164,50,47,21,28,Server3,5944065,0.7966101694915254
Server3_832,8.3423,52.1936,50,47,19,47,Server3,12823060,0.7966101694915254
Server3_1211,12.1773,51.4362,50,47,24,31,Server3,7875605,0.7966101694915254
Server3_419,8.6286,49.8126,50,47,18,34,Server3,18033942,0.7966101694915254
Server3_1873,8.0142,47.5524,50,47,34,45,Server3,23305475,0.7966101694915254
Server3_867,12.3146,48.1436,50,47,21,47,Server3,19071,0.7966101694915254
Server3_138,11.7791,52.9928,50,47,18,47,Server3,3108372,0.7966101694915254
Server3_420,7.5501,51.4541,50,47,26,46,Server3,13417986,0.7966101694915254
Server3_582,8.7298,49.2862,50,47,18,33,Server3,32141059,0.7966101694915254
Server3_692,8.2063,50.3165,50,47,24,20,Server3,60382,0.7966101694915254
Server3_333,9.805,49.7629,50,47,27,29,Server3,15495969,0.7966101694915254
Server3_1510,8.6042,48.1796,50,47,27,37,Server3,35312,0.7966101694915254
Server3_1412,10.3441,50.4188,50,47,36,33,Server3,16627487,0.7966101694915254
Server3_1734,8.5572,49.8102,50,47,36,34,Server3,15666179,0.7966101694915254
Server3_1578,11.3858,49.4853,50,47,30,36,Server3,30259459,0.7966101694915254
Server3_738,8.1609,51.8323,50,47,34,38,Server3,41608716,0.7966101694915254
Server3_976,12.5126,49.6418,50,47,18,34,Server3,44742154,0.7966101694915254
Server3_1019,10.1689,53.3677,50,47,27,20,Server3,2893087,0.7966101694915254
Server3_1354,11.1013,50.5941,50,47,21,21,Server3,52592672,0.7966101694915254
Server3_34,10.0066,53.5515,50,47,16,38,Server3,2600491,0.7966101694915254
Server3_1339,8.7039,50.3765,50,47,22,31,Server3,51643667,0.7966101694915254
Server3_1986,7.1931,52.8159,50,47,32,22,Server3,13095969,0.7966101694915254
Server3_516,11.6344,48.0726,50,47,28,26,Server3,43711490,0.7966101694915254
Server3_1082,11.6251,48.2124,50,47,28,40,Server3,35075596,0.7966101694915254
Server3_1061,10.1757,54.329,50,47,29,44,Server3,2921509,0.7966101694915254
Server3_705,10.9639,50.8499,50,47,33,28,Server3,7730452,0.7966101694915254
Server3_3,7.3594,53.0706,50,47,28,38,Server3,13750273,0.7966101694915254
Server3_1347,13.3962,52.4801,50,47,17,28,Server3,51480340,0.7966101694915254
Server3_877,13.1531,52.386,50,47,19,24,Server3,2625043,0.7966101694915254
Server3_1427,10.1169,49.7846,50,47,32,22,Server3,46372641,0.7966101694915254
Server3_67,11.2225,49.466,50,47,33,32,Server3,20805399,0.7966101694915254
Server3_1527,8.8593,47.8047,50,47,26,40,Server3,23476325,0.7966101694915254
Server3_654,13.8998,51.064,50,47,24,37,Server3,9044755,0.7966101694915254
Server3_986,12.3883,51.3761,50,47,22,38,Server3,30410497,0.7966101694915254
Server3_754,8.4744,49.4897,50,46,24,44,Server3,36062983,0.7796610169491526
Server3_1371,8.7423,50.65,50,46,36,24,Server3,36902915,0.7796610169491526
Server3_427,13.8799,50.7908,50,46,19,34,Server3,8575490,0.7796610169491526
Server3_328,12.6786,48.9747,50,46,19,44,Server3,44985350,0.7796610169491526
Server3_1653,11.4422,48.7319,50,46,15,34,Server3,41980938,0.7796610169491526
Server3_798,9.2337,52.6385,50,46,32,29,Server3,30711319,0.7796610169491526
Server3_799,10.2451,48.4293,50,46,36,27,Server3,18486538,0.7796610169491526
Server3_1659,8.4018,48.2336,50,46,35,35,Server3,31633157,0.7796610169491526
Server3_1686,12.842,47.9929,50,46,17,35,Server3,44045572,0.7796610169491526
Server3_769,10.9114,51.7579,50,46,31,46,Server3,9079829,0.7796610169491526
Server3_606,7.7634,50.5378,50,46,18,38,Server3,15915295,0.7796610169491526
Server3_1723,7.3296,51.4352,50,46,33,42,Server3,27813123,0.7796610169491526
Server3_1399,7.0194,50.9738,50,46,35,47,Server3,26577665,0.7796610169491526
Server3_819,10.3405,51.6353,50,46,36,31,Server3,10415618,0.7796610169491526
Server3_1409,9.468,48.7078,50,46,21,35,Server3,36173569,0.7796610169491526
Server3_1410,9.1934,48.7922,50,46,24,20,Server3,33280015,0.7796610169491526
Server3_1454,13.467,52.5532,50,46,32,29,Server3,3625992,0.7796610169491526
Server3_1822,12.311,48.9947,50,46,32,45,Server3,21736449,0.7796610169491526
Server3_1442,9.1605,53.082,50,46,37,42,Server3,6566147,0.7796610169491526
Server3_221,9.32,48.7324,50,46,32,29,Server3,28030208,0.7796610169491526
Server3_758,12.3619,50.7688,50,46,34,34,Server3,56263,0.7796610169491526
Server3_193,8.4267,49.0129,50,46,16,21,Server3,38677,0.7796610169491526
Server3_1309,13.0711,54.308,50,46,31,30,Server3,30774566,0.7796610169491526
Server3_1234,13.6216,52.3587,50,46,35,29,Server3,4120597,0.7796610169491526
Server3_1559,7.145,50.8617,50,46,18,44,Server3,10898184,0.7796610169491526
Server3_518,7.2511,50.7391,50,46,31,40,Server3,53104,0.7796610169491526
Server3_939,10.1597,49.755,50,46,20,32,Server3,15493379,0.7796610169491526
Server3_943,6.2738,50.81,50,46,19,28,Server3,41512,0.7796610169491526
Server3_1087,9.7705,51.4496,50,46,26,31,Server3,27619072,0.7796610169491526
Server3_455,10.3804,53.6135,50,46,31,34,Server3,2652187,0.7796610169491526
Server3_1042,11.9884,47.8921,50,46,19,42,Server3,25746719,0.7796610169491526
Server3_955,13.527,52.4177,50,46,18,32,Server3,5145377,0.7796610169491526
Server3_1877,11.1693,49.4154,50,46,37,21,Server3,20886324,0.7796610169491526
Server3_101,14.4508,52.3221,50,46,35,32,Server3,2620929,0.7796610169491526
Server3_1920,6.9754,49.2342,50,46,28,33,Server3,16090131,0.7796610169491526
Server3_1593,13.6774,51.0939,50,46,29,46,Server3,8015635,0.7796610169491526
Server3_548,8.4752,49.4967,50,46,17,22,Server3,18403134,0.7796610169491526
Server3_999,12.2495,54.2571,50,46,21,21,Server3,35456,0.7796610169491526
Server3_32,10.0112,48.3875,50,46,27,45,Server3,35127040,0.7796610169491526
Server3_1063,7.2933,51.4464,50,46,18,37,Server3,27762691,0.7796610169491526
Server3_1958,13.505,52.6194,50,46,30,36,Server3,28424193,0.7796610169491526
Server3_917,11.8526,48.165,50,46,30,22,Server3,4430,0.7796610169491526
Server3_5,8.6066,52.9687,50,46,15,45,Server3,37741057,0.7796610169491526
Server3_1205,6.7563,51.209,50,46,15,44,Server3,26320642,0.7796610169491526
Server3_1214,7.5825,49.4212,50,46,20,29,Server3,57720,0.7796610169491526
Server3_920,8.104,48.7278,50,46,30,35,Server3,18431233,0.7796610169491526
Server3_1203,13.4061,52.5522,50,46,26,45,Server3,3320577,0.7796610169491526
Server3_543,8.7459,48.43,50,45,33,39,Server3,43306249,0.7627118644067796
Server3_793,9.8327,51.4193,50,45,37,40,Server3,18979841,0.7627118644067796
Server3_369,11.4517,48.1259,50,45,23,29,Server3,26121509,0.7627118644067796
Server3_546,13.7505,51.0689,50,45,20,27,Server3,8474881,0.7627118644067796
Server3_253,11.7084,52.3517,50,45,23,27,Server3,32385793,0.7627118644067796
Server3_771,6.5094,50.011,50,45,17,28,Server3,49533,0.7627118644067796
Server3_979,7.4416,51.3904,50,45,26,33,Server3,30490625,0.7627118644067796
Server3_1262,9.1818,48.681,50,45,26,47,Server3,18436629,0.7627118644067796
Server3_1479,8.7651,52.7297,50,45,27,24,Server3,5154561,0.7627118644067796
Server3_764,12.013,52.5526,50,45,23,24,Server3,3075841,0.7627118644067796
Server3_760,9.2135,48.7958,50,45,34,23,Server3,23849742,0.7627118644067796
Server3_1839,13.5281,52.5141,50,45,34,33,Server3,5692971,0.7627118644067796
Server3_539,12.6611,48.2322,50,45,35,47,Server3,51504917,0.7627118644067796
Server3_889,10.0447,54.2026,50,45,34,29,Server3,2850366,0.7627118644067796
Server3_57,8.9704,53.0815,50,45,21,24,Server3,5319170,0.7627118644067796
Server3_1009,7.8433,49.4408,50,45,22,38,Server3,52912927,0.7627118644067796
Server3_1108,9.6708,47.5629,50,45,34,33,Server3,21592579,0.7627118644067796
Server3_1576,7.1077,50.9817,50,45,27,41,Server3,28137473,0.7627118644067796
Server3_171,12.251,49.2845,50,45,24,33,Server3,28745476,0.7627118644067796
Server3_640,7.4304,51.4466,50,45,16,42,Server3,102494241,0.7627118644067796
Server3_1799,8.6422,49.9854,50,45,16,42,Server3,45101569,0.7627118644067796
Server3_1024,7.6204,48.1781,50,45,30,46,Server3,23404547,0.7627118644067796
Server3_1684,11.5374,48.111,50,45,18,39,Server3,30580,0.7627118644067796
Server3_1274,11.9663,51.495,50,45,16,24,Server3,8249876,0.7627118644067796
Server3_448,13.9992,53.5057,50,45,22,29,Server3,52041237,0.7627118644067796
Server3_317,6.4352,49.9848,50,45,21,24,Server3,63026,0.7627118644067796
Server3_625,8.8714,49.7328,50,45,34,27,Server3,46210049,0.7627118644067796
Server3_316,11.1054,47.4495,50,45,36,39,Server3,26114306,0.7627118644067796
Server3_1451,9.1583,48.7708,50,45,27,32,Server3,52076040,0.7627118644067796
Server3_1208,11.4664,48.8217,50,45,28,42,Server3,58061,0.7627118644067796
Server3_1167,7.2706,51.3143,50,45,19,21,Server3,15732030,0.7627118644067796
Server3_1827,9.6326,49.5665,50,45,26,21,Server3,32045059,0.7627118644067796
Server3_1908,10.236,49.0695,50,45,17,29,Server3,25698071,0.7627118644067796
Server3_444,7.5946,50.1684,50,45,34,30,Server3,15446785,0.7627118644067796
Server3_954,12.0729,51.2207,50,45,22,31,Server3,29786368,0.7627118644067796
Server3_1100,11.5127,48.143,50,45,26,43,Server3,26504705,0.7627118644067796
Server3_1357,12.8482,50.8302,50,44,25,21,Server3,7818261,0.7457627118644068
Server3_1065,6.9041,51.1375,50,44,26,42,Server3,37879297,0.7457627118644068
Server3_1032,8.8485,48.7484,50,44,30,40,Server3,29493760,0.7457627118644068
Server3_1361,8.2857,50.6713,50,44,31,30,Server3,103047449,0.7457627118644068
Server3_1995,11.7806,49.5796,50,44,28,38,Server3,20638496,0.7457627118644068
Server3_711,7.091,49.3295,50,44,30,39,Server3,57545,0.7457627118644068
Server3_319,8.1146,49.1836,50,44,17,27,Server3,47909123,0.7457627118644068
Server3_1224,6.6642,51.3966,50,44,15,43,Server3,14784038,0.7457627118644068
Server3_46,13.4953,52.5051,50,44,23,40,Server3,11541,0.7457627118644068
Server3_1279,8.7579,50.246,50,44,23,38,Server3,46212379,0.7457627118644068
Server3_1862,10.7092,50.6149,50,44,36,44,Server3,8077569,0.7457627118644068
Server3_856,9.947,52.3326,50,44,26,20,Server3,27673350,0.7457627118644068
Server3_1268,10.0066,53.5517,50,44,18,36,Server3,5969,0.7457627118644068
Server3_1890,8.0741,48.5254,50,44,30,41,Server3,19226388,0.7457627118644068
Server3_199,6.064,50.7703,50,44,20,29,Server3,15367718,0.7457627118644068
Server3_838,13.4281,52.4694,50,44,28,40,Server3,7606806,0.7457627118644068
Server3_837,12.0586,54.0262,50,44,25,46,Server3,3211779,0.7457627118644068
Server3_124,13.3355,52.5121,50,44,24,30,Server3,2968835,0.7457627118644068
Server3_1178,9.5976,48.7596,50,44,20,31,Server3,30057733,0.7457627118644068
Server3_61,10.6061,47.527,50,44,32,22,Server3,58289,0.7457627118644068
Server3_211,13.3101,52.489,50,44,29,21,Server3,3290899,0.7457627118644068
Server3_1904,10.1463,48.0052,50,44,31,32,Server3,35590915,0.7457627118644068
Server3_109,12.801,48.0671,50,44,20,33,Server3,20242,0.7457627118644068
Server3_957,6.094,50.7705,50,44,19,40,Server3,120,0.7457627118644068
Server3_87,11.5562,48.1413,50,44,18,38,Server3,26789397,0.7457627118644068
